time_ma,co2_ppm
0.398,282.66
0.399,286.263
0.4,289.235
0.401,293.056
0.402,294.807
0.403,300.803
0.404,301.137
0.405,299.205
0.406,297.327
0.407,296.371
0.408,294.468
0.409,293.649
0.41,289.382
0.411,288.28
0.412,287.47
0.413,283.743
0.414,282.695
0.415,280.787
0.416,275.577
0.417,273.521
0.418,272.503
0.419,267.112
0.42,259.705
0.421,247.381
0.422,243.531
0.423,238.728
0.424,233.414
0.425,228.33
0.426,222.882
0.427,216.531
0.428,206.523
0.429,191.684
0.43,186.125
0.431,181.609
0.432,179.507
0.433,177.442
0.434,177.02
0.435,176.481
0.436,174.835
0.437,175.096
0.438,175.303
0.439,177.051
0.44,178.234
0.441,180.711
0.442,183.161
0.443,187.237
0.444,198.259
0.445,201.907
0.446,202.595
0.447,200.273
0.448,202.318
0.449,205.966
0.45,207.468
0.451,205.695
0.452,202.31
0.453,204.194
0.454,204.281
0.455,208.915
0.456,207.114
0.457,207.704
0.458,209.124
0.459,210.062
0.46,210.74
0.461,213.725
0.462,220.602
0.463,220.87
0.464,216.793
0.465,219.236
0.466,221.242
0.467,228.218
0.468,234.458
0.469,234.938
0.47,236.209
0.471,239.54
0.472,238.915
0.473,235.828
0.474,234.929
0.475,232.187
0.476,231.842
0.477,230.944
0.478,232.212
0.479,232.818
0.48,231.836
0.481,233.957
0.482,237.591
0.483,241.174
0.484,243.118
0.485,245.034
0.486,247.933
0.487,251.59
0.488,253.462
0.489,257.27
0.49,261.024
0.491,261.554
0.492,259.307
0.493,260.126
0.494,260.82
0.495,259.381
0.496,258.997
0.497,259.362
0.498,259.185
0.499,258.108
0.5,255.896
0.501,255.419
0.502,256.146
0.503,253.12
0.504,251.705
0.505,253.43
0.506,250.644
0.507,247.553
0.508,245.738
0.509,244.113
0.51,242.325
0.511,241.699
0.512,239.819
0.513,237.868
0.514,237.702
0.515,237.905
0.516,239.048
0.517,240.541
0.518,243.707
0.519,245.84
0.52,248.663
0.521,250.752
0.522,252.774
0.523,255.41
0.524,256.816
0.525,258.489
0.526,255.818
0.527,255.031
0.528,253.508
0.529,245.7
0.53,235.027
0.531,232.798
0.532,227.01
0.533,228.092
0.534,227.238
0.535,226.671
0.536,221.746
0.537,214.544
0.538,213.985
0.539,213.361
0.54,205.789
0.541,203.129
0.542,200.545
0.543,201.556
0.544,197.9
0.545,199.298
0.546,199.951
0.547,203.113
