time_ma,co2_ppm
0,311.225
0.001,311.95
0.002,310.711
0.003,304.758
0.004,298.807
0.005,285.942
0.006,282.996
0.007,280.151
0.008,278.928
0.009,268.598
0.01,256.809
0.011,243.769
0.012,229.178
0.013,222.407
0.014,213.396
0.015,206.035
0.016,204.132
0.017,196.115
0.018,186.374
0.019,185.683
0.02,185.446
0.021,185.681
0.022,185.89
0.023,186.168
0.024,186.629
0.025,186.867
0.026,187.257
0.027,187.953
0.028,189.532
0.029,190.873
0.03,192.312
0.031,193.962
0.032,198.358
0.033,205.281
0.034,204.192
0.035,202.393
0.036,197.83
0.037,198.802
0.038,202.487
0.039,208.205
0.04,207.885
0.041,207.824
0.042,208.942
0.043,208.746
0.044,212.421
0.045,215.609
0.046,217.69
0.047,215.771
0.048,215.098
0.049,208.754
0.05,203.782
0.051,208.228
0.052,209.428
0.053,209.306
0.054,210.162
0.055,201.655
0.056,212.594
0.057,212.648
0.058,209.474
0.059,207.468
0.06,195.169
0.061,194.45
0.062,194.511
0.063,195.955
0.064,197.759
0.065,199.071
0.066,201.091
0.067,203.664
0.068,207.63
0.069,209.479
0.07,216.084
0.071,230.033
0.072,232.051
0.073,233.978
0.074,240.296
0.075,241.23
0.076,241.673
0.077,242.777
0.078,242.732
0.079,247.257
0.08,249.94
0.081,252.585
0.082,254.145
0.083,251.488
0.084,247.658
0.085,244.071
0.086,241.075
0.087,239.007
0.088,240.132
0.089,241.271
0.09,243.133
0.091,246.601
0.092,248.684
0.093,250.413
0.094,252.694
0.095,254.366
0.096,254.137
0.097,253.091
0.098,251.778
0.099,250.186
0.1,248.771
0.101,246.432
0.102,244.473
0.103,244.331
0.104,244.054
0.105,240.832
0.106,238.104
0.107,236.383
0.108,235.436
0.109,237.183
0.11,239.804
0.111,243.576
0.112,249.796
0.113,253.194
0.114,257.418
0.115,262.881
0.116,269.185
0.117,274.692
0.118,280.726
0.119,286.476
0.12,292.719
0.121,299.008
0.122,311.229
0.123,313.637
0.124,313.344
0.125,305.067
0.126,296.501
0.127,276.508
0.128,264.586
0.129,251.329
0.13,236.828
0.131,233.609
0.132,226.398
0.133,210.423
0.134,202.678
0.135,199.943
0.136,198.316
0.137,197.309
0.138,193.964
0.139,191.036
0.14,189.811
0.141,186.825
0.142,185.889
0.143,186.393
0.144,189.589
0.145,192.943
0.146,193.155
0.147,193.058
0.148,195.668
0.149,193.459
0.15,193.48
0.151,194.287
0.152,191.801
0.153,188.209
0.154,187.044
0.155,192.268
0.156,191.309
0.157,197.192
0.158,195.636
0.159,195.323
0.16,195.97
0.161,196.36
0.162,196.206
0.163,195.193
0.164,191.07
0.165,195.856
0.166,192.974
0.167,199.595
0.168,199.744
0.169,201.596
0.17,196.38
0.171,196.454
0.172,196.677
0.173,196.526
0.174,199.946
0.175,200.493
0.176,200.866
0.177,197.443
0.178,193.425
0.179,188.344
0.18,189.018
0.181,193.807
0.182,192.233
0.183,195.444
0.184,199.851
0.185,210.943
0.186,227.165
0.187,230.005
0.188,233.601
0.189,237.17
0.19,239.894
0.191,242.733
0.192,246.843
0.193,249.81
0.194,253.416
0.195,253.971
0.196,254.756
0.197,256.355
0.198,258.4
0.199,260.878
0.2,263.132
0.201,262.939
0.202,261.452
0.203,259.064
0.204,257.23
0.205,256.872
0.206,257.096
0.207,259.611
0.208,263.621
0.209,266.061
0.21,267.555
0.211,267.066
0.212,268.222
0.213,267.581
0.214,268.041
0.215,265.361
0.216,260.184
0.217,253.99
0.218,244.635
0.219,231.329
0.22,222.034
0.221,219.158
0.222,214.682
0.223,214.703
0.224,215.989
0.225,223.882
0.226,228.997
0.227,232.6
0.228,236.081
0.229,239.144
0.23,242.702
0.231,245.669
0.232,248.16
0.233,251.14
0.234,255.623
0.235,261.387
0.236,268.6
0.237,271.675
0.238,275.379
0.239,273.84
0.24,271.024
0.241,262.562
0.242,253.296
0.243,247.125
0.244,239.372
0.245,232.975
0.246,226.02
0.247,221.702
0.248,217.273
0.249,213.186
0.25,209.164
0.251,208.218
0.252,205.418
0.253,203.484
0.254,203.177
0.255,209.292
0.256,214.164
0.257,214.618
0.258,215.106
0.259,215.475
0.26,215.402
0.261,214.528
0.262,214.246
0.263,211.861
0.264,204.92
0.265,193.173
0.266,193.083
0.267,193.121
0.268,193.07
0.269,193.596
0.27,194.068
0.271,195.336
0.272,196.6
0.273,198.581
0.274,200.809
0.275,204.119
0.276,207.897
0.277,208.802
0.278,215.035
0.279,226.398
0.28,240.387
0.281,243.217
0.282,246.344
0.283,249.031
0.284,251.773
0.285,250.424
0.286,248.267
0.287,244.506
0.288,239.13
0.289,233.996
0.29,229.018
0.291,224.39
0.292,221.224
0.293,219.818
0.294,218.521
0.295,219.801
0.296,221.737
0.297,225.507
0.298,228.743
0.299,230.443
0.3,231.725
0.301,234.17
0.302,236.083
0.303,237.758
0.304,239.931
0.305,241.912
0.306,243.908
0.307,246.033
0.308,248.739
0.309,251.016
0.31,253.644
0.311,254.207
0.312,255.469
0.313,256.744
0.314,257.534
0.315,258.32
0.316,259.029
0.317,259.748
0.318,261.186
0.319,263.658
0.32,266.867
0.321,270.608
0.322,274.844
0.323,279.734
0.324,285.223
0.325,292.085
0.326,304.256
0.327,303.89
0.328,303.296
0.329,299.55
0.33,296.063
0.331,290.082
0.332,278.404
0.333,264.393
0.334,252.062
0.335,242.462
0.336,230.676
0.337,224.546
0.338,212.152
0.339,191.385
0.34,186.27
0.341,184.334
0.342,182.966
0.343,182.924
0.344,182.78
0.345,183.473
0.346,185.151
0.347,186.029
0.348,187.394
0.349,189.346
0.35,188.278
0.351,192.366
0.352,194.813
0.353,190.932
0.354,190.634
0.355,189.72
0.356,189.207
0.357,189.368
0.358,189.469
0.359,190.014
0.36,190.536
0.361,191.57
0.362,192.453
0.363,193.738
0.364,195.197
0.365,197.048
0.366,198.904
0.367,198.098
0.368,199.714
0.369,200.969
0.37,201.213
0.371,207.589
0.372,211.789
0.373,212.784
0.374,213.462
0.375,211.633
0.376,207.948
0.377,210.765
0.378,216.17
0.379,218.66
0.38,222.056
0.381,223.537
0.382,225.586
0.383,226.492
0.384,227.102
0.385,229.519
0.386,232.119
0.387,233.295
0.388,233.867
0.389,237.153
0.39,239.006
0.391,241.197
0.392,244.146
0.393,247.708
0.394,251.914
0.395,256.835
0.396,262.246
0.397,267.642
0.398,273.661
0.399,279.866
0.4,286.701
0.401,296.134
0.402,310.636
0.403,314.436
0.404,316.374
0.405,315.595
