time_ma,co2_ppm
0.399,287.882
0.4,295.683
0.401,297.927
0.402,300.001
0.403,302.395
0.404,303.606
0.405,303.657
0.406,303.726
0.407,303.204
0.408,302.673
0.409,301.71
0.41,300.73
0.411,298.74
0.412,296.507
0.413,293.872
0.414,290.784
0.415,285.726
0.416,277.008
0.417,267.382
0.418,264.454
0.419,261.468
0.42,259.935
0.421,254.157
0.422,247.036
0.423,240.781
0.424,231.548
0.425,223.578
0.426,214.758
0.427,210.114
0.428,204.69
0.429,194.364
0.43,194.313
0.431,194.612
0.432,194.889
0.433,194.942
0.434,194.83
0.435,194.512
0.436,194.147
0.437,193.871
0.438,193.592
0.439,193.485
0.44,193.454
0.441,193.653
0.442,193.973
0.443,195.637
0.444,205.078
0.445,206.347
0.446,204.214
0.447,199.87
0.448,200.387
0.449,201.361
0.45,201.697
0.451,199.291
0.452,194.883
0.453,195.207
0.454,196.039
0.455,199.424
0.456,196.161
0.457,196.103
0.458,196.612
0.459,197.431
0.46,198.419
0.461,200.544
0.462,208.21
0.463,208.576
0.464,201.997
0.465,204.052
0.466,206.961
0.467,214.393
0.468,223.601
0.469,225.958
0.47,229.058
0.471,234.767
0.472,236.616
0.473,238.932
0.474,241.562
0.475,243.921
0.476,247.479
0.477,250.433
0.478,254.504
0.479,257.549
0.48,260.997
0.481,264.67
0.482,269.271
0.483,272.578
0.484,276.897
0.485,285.696
0.486,289.903
0.487,289.615
0.488,289.487
0.489,287.511
0.49,284.388
0.491,271.518
0.492,268.803
0.493,267.479
0.494,266.094
0.495,265.984
0.496,266.154
0.497,266.528
0.498,267.265
0.499,266.661
0.5,266.047
0.501,263.431
0.502,262.758
0.503,258.46
0.504,256.27
0.505,254.255
0.506,250.381
0.507,249.083
0.508,247.325
0.509,246.559
0.51,245.084
0.511,245.791
0.512,246.018
0.513,246.937
0.514,248.009
0.515,249.561
0.516,251.284
0.517,253.073
0.518,255.272
0.519,256.599
0.52,258.224
0.521,259.236
0.522,260.605
0.523,261.309
0.524,261.561
0.525,260.837
0.526,260.099
0.527,256.972
0.528,256.674
0.529,246.308
0.53,232.895
0.531,229.512
0.532,219.99
0.533,218.708
0.534,215.299
0.535,213.588
0.536,206.639
0.537,201.721
0.538,203.754
0.539,205.466
0.54,201.401
0.541,201.36
0.542,201.22
0.543,200.891
0.544,200.53
0.545,200.977
0.546,202.179
0.547,209.214
0.548,219.055
0.549,219.419
0.55,222.604
0.551,227.164
0.552,232.903
0.553,233.837
0.554,235.69
0.555,235.936
0.556,234.957
0.557,234.501
0.558,233.829
0.559,235.974
0.56,238.689
0.561,242.725
0.562,249.285
0.563,251.284
0.564,254.145
0.565,254.839
0.566,256.769
0.567,259.285
0.568,261.729
0.569,264.725
0.57,267.572
0.571,268.49
0.572,273.4
0.573,286.855
0.574,289.077
0.575,290.691
0.576,287.672
0.577,284.978
0.578,277.683
0.579,272.049
0.58,259.789
0.581,245.706
0.582,235.731
0.583,233.416
0.584,234.981
0.585,237.315
0.586,236.888
0.587,241.325
0.588,245.31
0.589,247.557
0.59,248.929
0.591,250.438
0.592,251.925
0.593,253.575
0.594,254.465
0.595,255.14
0.596,254.459
0.597,251.835
0.598,249.154
0.599,251.387
0.6,260.362
0.601,262.223
0.602,263.615
0.603,264.893
0.604,265.511
0.605,267.046
0.606,269.076
0.607,270.956
0.608,273.975
0.609,275.13
0.61,276.451
0.611,276.773
0.612,276.936
0.613,275.836
0.614,274.951
0.615,272.843
0.616,271.621
0.617,265.658
0.618,258.168
0.619,250.853
0.62,241.092
0.621,236.1
0.622,227.541
0.623,221.054
0.624,219.254
0.625,218.243
0.626,210.08
0.627,206.617
0.628,203.355
0.629,201.184
0.63,201.048
0.631,198.768
0.632,198.731
0.633,198.592
0.634,198.469
0.635,198.116
0.636,197.861
0.637,197.619
0.638,197.522
0.639,197.334
0.64,197.293
0.641,197.282
0.642,197.852
0.643,199.373
0.644,205.927
0.645,206.493
0.646,205.965
0.647,205.289
0.648,205.959
0.649,205.584
0.65,203.667
0.651,204.184
0.652,203.988
0.653,200.441
0.654,199.825
0.655,199.722
0.656,201.533
0.657,200.175
0.658,201.328
0.659,198.8
0.66,195.955
0.661,196.612
0.662,200.013
0.663,199.017
0.664,203.861
0.665,199.836
0.666,200.947
0.667,202.242
0.668,203.727
0.669,207.723
0.67,216.083
0.671,218.527
0.672,221.758
0.673,223.742
0.674,227.16
0.675,229.377
0.676,232.208
0.677,233.797
0.678,234.923
0.679,236.225
0.68,238.085
0.681,240.012
0.682,243.143
0.683,246.681
0.684,251.361
0.685,252.587
0.686,261.334
0.687,267.149
0.688,270.886
0.689,276.453
0.69,284.162
0.691,295.017
0.692,295.63
0.693,296.057
0.694,295.5
0.695,295.036
0.696,294.061
0.697,290.583
0.698,285.127
0.699,271.478
0.7,268.341
0.701,265.968
0.702,263.584
0.703,261.444
0.704,259.18
0.705,257.606
0.706,256.945
0.707,254.015
0.708,251.708
0.709,248.054
0.71,243.377
0.711,236.975
0.712,230.545
0.713,224.12
0.714,218.854
0.715,211.879
0.716,202.052
0.717,199.752
0.718,200.899
0.719,203.648
0.72,206.771
0.721,209.824
0.722,213.366
0.723,218.458
0.724,224.533
0.725,232.622
0.726,234.71
0.727,242.123
0.728,249.427
0.729,250.118
0.73,250.745
0.731,249.614
0.732,249.393
0.733,248.623
0.734,246.623
0.735,244.418
0.736,240.067
0.737,237.225
0.738,230.105
0.739,223.395
0.74,215.626
0.741,211.579
0.742,207.157
0.743,203.818
0.744,200.623
0.745,199.415
0.746,199.764
0.747,202.667
0.748,206.968
0.749,210.939
0.75,216.946
0.751,218.102
0.752,220.864
0.753,222.386
0.754,225.458
0.755,228.091
0.756,230.788
0.757,234.258
0.758,235.616
0.759,236.979
0.76,238.312
0.761,238.545
0.762,239.981
0.763,243.038
0.764,243.642
0.765,240.328
0.766,242.584
0.767,244.463
0.768,246.043
0.769,250.41
0.77,255.017
0.771,257.931
0.772,264.962
0.773,268.38
0.774,269.609
0.775,270.735
0.776,271.993
0.777,273.693
0.778,272.912
0.779,272.051
0.78,273.731
0.781,280.004
0.782,288.455
0.783,286.283
0.784,284.702
0.785,278.126
0.786,268.209
0.787,251.165
0.788,239.383
0.789,232.417
0.79,224.79
0.791,217.938
0.792,211.023
0.793,207.013
0.794,203.013
0.795,203.586
0.796,197.338
0.797,197.457
0.798,197.522
0.799,198.231
0.8,200.069
0.801,201.998
0.802,204.023
0.803,205.746
0.804,207.724
0.805,209.524
0.806,211.395
0.807,213.306
0.808,215.319
0.809,217.566
0.81,220.423
0.811,224.139
0.812,235.669
0.813,240.924
0.814,243.905
0.815,244.434
0.816,245.884
0.817,246.572
0.818,248.188
0.819,245.404
0.82,247.092
0.821,245.91
0.822,248.906
0.823,248.569
0.824,247.339
0.825,247.508
0.826,246.798
0.827,245.505
0.828,242.617
0.829,248.362
0.83,248.348
0.831,249.407
0.832,247.949
0.833,248.696
0.834,251.241
0.835,252.48
0.836,254.626
0.837,256.738
0.838,260.308
0.839,263.019
