time_ma,co2_ppm
0,288.912
0.001,288.171
0.002,287.28
0.003,286.782
0.004,287.005
0.005,286.177
0.006,285.112
0.007,283.291
0.008,282.822
0.009,273.862
0.01,262.697
0.011,247.876
0.012,229.697
0.013,221.259
0.014,211.464
0.015,206.246
0.016,206.275
0.017,200.148
0.018,191.579
0.019,191.343
0.02,191.637
0.021,191.869
0.022,192.126
0.023,192.194
0.024,192.289
0.025,192.441
0.026,192.474
0.027,192.843
0.028,194.043
0.029,195.185
0.03,196.455
0.031,197.855
0.032,201.994
0.033,208.7
0.034,207.418
0.035,205.41
0.036,200.503
0.037,201.421
0.038,205.04
0.039,210.927
0.04,210.783
0.041,210.734
0.042,212.18
0.043,211.813
0.044,215.389
0.045,218.548
0.046,220.412
0.047,218.322
0.048,217.68
0.049,211.327
0.05,206.259
0.051,210.448
0.052,211.249
0.053,211.036
0.054,211.882
0.055,203.3
0.056,214.32
0.057,214.52
0.058,211.564
0.059,209.757
0.06,197.57
0.061,196.794
0.062,196.837
0.063,198.121
0.064,199.857
0.065,200.945
0.066,202.908
0.067,205.521
0.068,209.562
0.069,211.292
0.07,218.049
0.071,231.629
0.072,233.335
0.073,234.71
0.074,239.888
0.075,240.281
0.076,240.482
0.077,241.957
0.078,242.133
0.079,246.087
0.08,247.924
0.081,248.816
0.082,248.959
0.083,246.478
0.084,243.159
0.085,241.525
0.086,240.108
0.087,239.064
0.088,241.1
0.089,242.249
0.09,243.953
0.091,246.566
0.092,247.873
0.093,248.137
0.094,248.904
0.095,249.447
0.096,248.369
0.097,247.4
0.098,246.205
0.099,245.414
0.1,244.802
0.101,243.059
0.102,241.63
0.103,241.737
0.104,241.617
0.105,239.099
0.106,236.859
0.107,235.834
0.108,235.755
0.109,237.945
0.11,240.814
0.111,244.354
0.112,250.12
0.113,253.072
0.114,256.432
0.115,260.327
0.116,264.903
0.117,267.824
0.118,273.149
0.119,284.686
0.12,287.317
0.121,289.391
0.122,291.965
0.123,293.927
0.124,294.236
0.125,291.418
0.126,288.895
0.127,281.02
0.128,271.882
0.129,261.559
0.13,242.376
0.131,233.821
0.132,225.006
0.133,211.404
0.134,205.828
0.135,205.299
0.136,205.184
0.137,204.802
0.138,201.91
0.139,199.174
0.14,197.816
0.141,194.533
0.142,193.301
0.143,193.373
0.144,195.929
0.145,198.983
0.146,199.013
0.147,198.654
0.148,201.092
0.149,198.605
0.15,198.556
0.151,199.192
0.152,196.496
0.153,192.668
0.154,191.464
0.155,196.787
0.156,196.001
0.157,202.245
0.158,201.215
0.159,201.072
0.16,201.797
0.161,202.526
0.162,202.8
0.163,201.734
0.164,197.416
0.165,201.833
0.166,198.323
0.167,204.577
0.168,204.17
0.169,206.009
0.17,200.863
0.171,200.66
0.172,200.612
0.173,200.008
0.174,202.947
0.175,203.073
0.176,203.292
0.177,200.044
0.178,196.441
0.179,191.358
0.18,191.938
0.181,196.881
0.182,195.547
0.183,199.285
0.184,204.622
0.185,216.921
0.186,234.076
0.187,237.376
0.188,240.731
0.189,243.202
0.19,244.799
0.191,246.764
0.192,250.119
0.193,252.423
0.194,255.873
0.195,257.679
0.196,259.793
0.197,265.223
0.198,271.57
0.199,271.346
0.2,271.558
0.201,270.207
0.202,267.214
0.203,256.374
0.204,256.238
0.205,257.259
0.206,258.41
0.207,260.124
0.208,263.325
0.209,264.409
0.21,265.041
0.211,265.014
0.212,267.228
0.213,270.639
0.214,277.576
0.215,274.088
0.216,267.896
0.217,261.213
0.218,250.386
0.219,228.963
0.22,221
0.221,220.204
0.222,217.638
0.223,218.2
0.224,220.304
0.225,228.342
0.226,233.53
0.227,237.322
0.228,240.905
0.229,244.201
0.23,248.12
0.231,251.468
0.232,254.398
0.233,257.26
0.234,261.392
0.235,266.088
0.236,273.156
0.237,284.358
0.238,285.522
0.239,282.434
0.24,278.323
0.241,271.207
0.242,260.64
0.243,246.645
0.244,239.955
0.245,234.336
0.246,228.073
0.247,224.385
0.248,220.926
0.249,217.928
0.25,214.828
0.251,214.511
0.252,212.173
0.253,210.082
0.254,209.639
0.255,215.573
0.256,220.224
0.257,220.935
0.258,221.572
0.259,221.896
0.26,221.746
0.261,220.662
0.262,220.183
0.263,217.658
0.264,210.412
0.265,198.287
0.266,197.927
0.267,197.949
0.268,197.907
0.269,198.419
0.27,198.864
0.271,200.13
0.272,201.395
0.273,203.25
0.274,205.311
0.275,208.62
0.276,212.256
0.277,213.392
0.278,219.912
0.279,231.423
0.28,245.238
0.281,247.275
0.282,249.145
0.283,250.243
0.284,251.418
0.285,249.416
0.286,246.836
0.287,243.482
0.288,238.68
0.289,234.981
0.29,231.073
0.291,226.825
0.292,224.316
0.293,223.659
0.294,222.923
0.295,224.484
0.296,226.909
0.297,230.841
0.298,234.142
0.299,235.628
0.3,236.433
0.301,238.381
0.302,240.366
0.303,242.69
0.304,245.532
0.305,247.719
0.306,249.927
0.307,251.98
0.308,254.458
0.309,256.277
0.31,258.277
0.311,258.261
0.312,258.937
0.313,259.849
0.314,260.415
0.315,261.504
0.316,262.393
0.317,262.902
0.318,264.274
0.319,266.29
0.32,269.098
0.321,271.687
0.322,275.061
0.323,283.058
0.324,287.449
0.325,288.327
0.326,289.356
0.327,289.969
0.328,290.66
0.329,289.665
0.33,288.616
0.331,285.249
0.332,282.249
0.333,274.402
0.334,263.512
0.335,248.693
0.336,235.492
0.337,228.515
0.338,215.387
0.339,195.553
0.34,191.968
0.341,192.038
0.342,192.003
0.343,192.288
0.344,192.551
0.345,193.091
0.346,194.376
0.347,195.074
0.348,196.018
0.349,197.931
0.35,196.672
0.351,200.566
0.352,202.64
0.353,197.999
0.354,197.118
0.355,196.416
0.356,195.934
0.357,196.102
0.358,196.292
0.359,196.985
0.36,197.809
0.361,198.758
0.362,199.685
0.363,200.832
0.364,202.111
0.365,203.861
0.366,205.468
0.367,204.575
0.368,206.089
0.369,207.286
0.37,207.573
0.371,214.027
0.372,218.211
0.373,219.092
0.374,219.595
0.375,217.592
0.376,213.683
0.377,216.518
0.378,222.011
0.379,224.24
0.38,227.7
0.381,229.166
0.382,231.119
0.383,231.91
0.384,232.653
0.385,234.749
0.386,236.801
0.387,237.342
0.388,237.395
0.389,240.599
0.39,242.678
0.391,245.442
0.392,248.618
0.393,251.797
0.394,255.604
0.395,259.541
0.396,263.767
0.397,267.433
0.398,271.816
0.399,278.603
0.4,286.305
0.401,288.601
0.402,290.851
0.403,293.456
0.404,294.854
0.405,294.91
0.406,294.815
0.407,294.58
0.408,294.617
0.409,294.114
0.41,293.172
0.411,291.284
0.412,289.556
0.413,287.262
0.414,284.573
0.415,279.959
0.416,271.777
0.417,262.498
0.418,259.855
0.419,257.173
0.42,255.923
0.421,250.433
0.422,243.677
0.423,237.82
0.424,228.989
0.425,221.196
0.426,212.375
0.427,207.679
0.428,202.254
0.429,191.954
0.43,191.899
0.431,192.164
0.432,192.425
0.433,192.425
0.434,192.23
0.435,191.828
0.436,191.365
0.437,191.034
0.438,190.703
0.439,190.562
0.44,190.523
0.441,190.507
0.442,190.761
0.443,192.431
0.444,201.703
0.445,202.875
0.446,200.666
0.447,196.305
0.448,196.727
0.449,197.583
0.45,198.018
0.451,195.582
0.452,191.079
0.453,191.249
0.454,191.979
0.455,195.232
0.456,191.835
0.457,191.539
0.458,191.783
0.459,192.419
0.46,193.244
0.461,195.103
0.462,202.455
0.463,202.712
0.464,196.161
0.465,198.005
0.466,200.524
0.467,207.58
0.468,216.296
0.469,218.548
0.47,221.307
0.471,226.876
0.472,228.614
0.473,230.624
0.474,233.092
0.475,235.214
0.476,238.537
0.477,241.309
0.478,245.159
0.479,247.996
0.48,251.219
0.481,254.678
0.482,259.071
0.483,262.269
0.484,266.447
0.485,275.003
0.486,279.216
0.487,279.051
0.488,278.903
0.489,277.268
0.49,274.407
0.491,261.921
0.492,259.11
0.493,257.889
0.494,256.676
0.495,256.626
0.496,256.848
0.497,257.307
0.498,258.245
0.499,257.761
0.5,257.117
0.501,254.657
0.502,254.097
0.503,250.034
0.504,247.983
0.505,246.129
0.506,242.397
0.507,241.383
0.508,239.557
0.509,238.759
0.51,237.353
0.511,238.051
0.512,238.24
0.513,238.955
0.514,240.143
0.515,241.667
0.516,243.178
0.517,245.04
0.518,247.247
0.519,248.491
0.52,250.272
0.521,251.365
0.522,252.812
0.523,253.624
0.524,253.971
0.525,253.415
0.526,252.845
0.527,249.955
0.528,249.869
0.529,239.871
0.53,226.847
0.531,223.676
0.532,214.456
0.533,213.278
0.534,209.87
0.535,208.146
0.536,201.16
0.537,196.302
0.538,198.277
0.539,199.685
0.54,195.707
0.541,195.682
0.542,195.429
0.543,194.901
0.544,194.436
0.545,194.664
0.546,195.709
0.547,202.156
0.548,211.772
0.549,211.97
0.55,214.902
0.551,219.259
0.552,224.7
0.553,225.583
0.554,227.264
0.555,227.316
0.556,226.405
0.557,225.794
0.558,225.145
0.559,227.071
0.56,229.578
0.561,233.407
0.562,239.681
0.563,241.477
0.564,244.262
0.565,244.826
0.566,246.721
0.567,249.177
0.568,251.391
0.569,254.229
0.57,256.933
0.571,257.793
0.572,262.479
0.573,275.586
0.574,277.758
0.575,279.558
0.576,276.703
0.577,274.334
0.578,267.48
0.579,262.29
0.58,250.66
0.581,236.994
0.582,227.347
0.583,225.004
0.584,226.377
0.585,228.477
0.586,227.951
0.587,232.303
0.588,235.968
0.589,238.085
0.59,239.543
0.591,240.84
0.592,242.184
0.593,243.892
0.594,244.793
0.595,245.509
0.596,244.921
0.597,242.435
0.598,239.768
0.599,241.791
0.6,250.616
0.601,252.537
0.602,253.974
0.603,255.126
0.604,255.971
0.605,257.574
0.606,259.627
0.607,261.609
0.608,264.636
0.609,265.887
0.61,267.34
0.611,267.835
0.612,268.137
0.613,267.251
0.614,266.527
0.615,264.703
0.616,263.814
0.617,258.288
0.618,251.197
0.619,244.344
0.62,235.194
0.621,230.457
0.622,222.095
0.623,215.822
0.624,213.971
0.625,212.939
0.626,204.914
0.627,201.478
0.628,198.287
0.629,196.105
0.63,195.915
0.631,193.646
0.632,193.56
0.633,193.44
0.634,193.201
0.635,192.81
0.636,192.513
0.637,192.221
0.638,192.061
0.639,191.796
0.64,191.677
0.641,191.625
0.642,192.056
0.643,193.447
0.644,199.83
0.645,200.299
0.646,199.678
0.647,198.925
0.648,199.522
0.649,199.188
0.65,197.356
0.651,197.726
0.652,197.381
0.653,193.787
0.654,193.109
0.655,192.889
0.656,194.62
0.657,193.426
0.658,194.446
0.659,191.976
0.66,188.959
0.661,189.31
0.662,192.437
0.663,191.207
0.664,195.95
0.665,192.178
0.666,193.112
0.667,194.074
0.668,195.236
0.669,198.816
0.67,206.723
0.671,208.932
0.672,211.962
0.673,213.699
0.674,216.83
0.675,218.842
0.676,221.365
0.677,222.881
0.678,223.745
0.679,225.033
0.68,226.54
0.681,228.293
0.682,231.212
0.683,234.369
0.684,238.718
0.685,239.727
0.686,247.855
0.687,253.279
0.688,256.738
0.689,262.074
0.69,269.475
0.691,280.038
0.692,280.852
0.693,281.568
0.694,281.322
0.695,280.907
0.696,280.215
0.697,277.127
0.698,272.125
0.699,259.127
0.7,256.237
0.701,254.103
0.702,251.967
0.703,250.085
0.704,248.104
0.705,246.73
0.706,246.278
0.707,243.573
0.708,241.364
0.709,237.959
0.71,233.632
0.711,227.661
0.712,221.679
0.713,215.553
0.714,210.45
0.715,203.605
0.716,194.008
0.717,191.573
0.718,192.639
