time_ma,co2_ppm
0,306.332
0.001,307.125
0.002,305.981
0.003,300.138
0.004,294.268
0.005,281.554
0.006,278.596
0.007,275.847
0.008,274.678
0.009,264.527
0.01,252.934
0.011,240.068
0.012,225.657
0.013,219.023
0.014,210.174
0.015,202.901
0.016,201.016
0.017,193.105
0.018,183.48
0.019,182.8
0.02,182.545
0.021,182.736
0.022,183.023
0.023,183.286
0.024,183.797
0.025,184.045
0.026,184.387
0.027,185.134
0.028,186.721
0.029,188.032
0.03,189.515
0.031,191.126
0.032,195.542
0.033,202.417
0.034,201.368
0.035,199.61
0.036,195.061
0.037,196.109
0.038,199.753
0.039,205.402
0.04,205.092
0.041,204.983
0.042,206.159
0.043,205.97
0.044,209.643
0.045,212.846
0.046,215.048
0.047,213.096
0.048,212.379
0.049,206.124
0.05,201.226
0.051,205.671
0.052,206.986
0.053,206.818
0.054,207.645
0.055,199.248
0.056,210.181
0.057,210.207
0.058,207.107
0.059,205.151
0.06,192.962
0.061,192.268
0.062,192.299
0.063,193.785
0.064,195.59
0.065,196.834
0.066,198.935
0.067,201.455
0.068,205.433
0.069,207.268
0.07,213.83
0.071,227.691
0.072,229.708
0.073,231.66
0.074,237.795
0.075,238.867
0.076,239.329
0.077,240.424
0.078,240.362
0.079,244.865
0.08,247.563
0.081,250.31
0.082,251.83
0.083,249.271
0.084,245.456
0.085,241.901
0.086,238.918
0.087,236.742
0.088,237.951
0.089,239.064
0.09,240.845
0.091,244.297
0.092,246.364
0.093,248.149
0.094,250.62
0.095,252.18
0.096,251.892
0.097,250.991
0.098,249.541
0.099,247.921
0.1,246.79
0.101,244.431
0.102,242.281
0.103,242.08
0.104,242.022
0.105,238.793
0.106,235.905
0.107,233.999
0.108,233.023
0.109,234.661
0.11,237.174
0.111,240.806
0.112,246.795
0.113,249.866
0.114,253.83
0.115,258.925
0.116,264.771
0.117,269.458
0.118,275.495
0.119,281.58
0.12,288.175
0.121,295.073
0.122,307.991
0.123,311.784
0.124,311.951
0.125,303.733
0.126,295.248
0.127,275.34
0.128,263.482
0.129,250.281
0.13,235.829
0.131,232.656
0.132,225.488
0.133,209.626
0.134,201.92
0.135,199.209
0.136,197.584
0.137,196.626
0.138,193.255
0.139,190.402
0.14,189.178
0.141,186.228
0.142,185.318
0.143,185.815
0.144,189.066
0.145,192.444
0.146,192.686
0.147,192.619
0.148,195.254
0.149,193.079
0.15,193.106
0.151,193.894
0.152,191.449
0.153,187.836
0.154,186.759
0.155,192.005
0.156,191.058
0.157,196.936
0.158,195.41
0.159,195.111
0.16,195.722
0.161,196.062
0.162,195.914
0.163,194.896
0.164,190.823
0.165,195.616
0.166,192.735
0.167,199.401
0.168,199.577
0.169,201.452
0.17,196.267
0.171,196.367
0.172,196.617
0.173,196.5
0.174,200.015
0.175,200.562
0.176,201.009
0.177,197.575
0.178,193.583
0.179,188.542
0.18,189.183
0.181,194.057
0.182,192.471
0.183,195.606
0.184,200.145
0.185,211.258
0.186,227.537
0.187,230.403
0.188,234.025
0.189,237.619
0.19,240.375
0.191,243.253
0.192,247.372
0.193,250.413
0.194,254.061
0.195,254.605
0.196,255.394
0.197,257.141
0.198,259.226
0.199,261.684
0.2,263.92
0.201,263.755
0.202,262.287
0.203,259.918
0.204,258.032
0.205,257.756
0.206,257.983
0.207,260.53
0.208,264.677
0.209,267.175
0.21,268.676
0.211,268.125
0.212,269.381
0.213,268.768
0.214,269.249
0.215,266.583
0.216,261.411
0.217,255.217
0.218,245.83
0.219,232.526
0.22,223.162
0.221,220.307
0.222,215.815
0.223,215.865
0.224,217.177
0.225,225.106
0.226,230.268
0.227,233.922
0.228,237.454
0.229,240.512
0.23,244.149
0.231,247.168
0.232,249.697
0.233,252.701
0.234,257.213
0.235,263.071
0.236,270.4
0.237,273.519
0.238,277.261
0.239,275.735
0.24,272.905
0.241,264.411
0.242,255.123
0.243,248.941
0.244,241.163
0.245,234.764
0.246,227.759
0.247,223.432
0.248,219.027
0.249,214.88
0.25,210.911
0.251,209.938
0.252,207.157
0.253,205.226
0.254,204.941
0.255,211.118
0.256,216.034
0.257,216.514
0.258,217.028
0.259,217.459
0.26,217.477
0.261,216.572
0.262,216.244
0.263,213.894
0.264,206.871
0.265,195.074
0.266,195.007
0.267,195.075
0.268,195.053
0.269,195.614
0.27,196.122
0.271,197.431
0.272,198.707
0.273,200.762
0.274,203.034
0.275,206.39
0.276,210.242
0.277,211.201
0.278,217.533
0.279,229.033
0.28,243.173
0.281,246.04
0.282,249.203
0.283,252.017
0.284,254.818
0.285,253.47
0.286,251.305
0.287,247.529
0.288,242.074
0.289,236.956
0.29,231.921
0.291,227.286
0.292,224.082
0.293,222.692
0.294,221.415
0.295,222.744
0.296,224.725
0.297,228.58
0.298,231.86
0.299,233.64
0.3,234.956
0.301,237.469
0.302,239.43
0.303,241.157
0.304,243.421
0.305,245.485
0.306,247.566
0.307,249.783
0.308,252.592
0.309,254.949
0.31,257.452
0.311,257.942
0.312,259.163
0.313,260.584
0.314,261.469
0.315,262.306
0.316,263.066
0.317,263.803
0.318,265.345
0.319,267.905
0.32,271.21
0.321,274.992
0.322,279.265
0.323,284.214
0.324,289.758
0.325,296.719
0.326,309.013
0.327,308.798
0.328,308.077
0.329,304.413
0.33,300.82
0.331,294.757
0.332,282.873
0.333,268.71
0.334,256.231
0.335,246.491
0.336,234.542
0.337,228.374
0.338,215.838
0.339,194.818
0.34,189.68
0.341,187.733
0.342,186.401
0.343,186.381
0.344,186.277
0.345,186.986
0.346,188.657
0.347,189.62
0.348,191.009
0.349,193.051
0.35,192
0.351,196.174
0.352,198.73
0.353,194.761
0.354,194.413
0.355,193.503
0.356,193.014
0.357,193.21
0.358,193.344
0.359,193.93
0.36,194.48
0.361,195.472
0.362,196.482
0.363,197.759
0.364,199.338
0.365,201.253
0.366,203.146
0.367,202.365
0.368,204.052
0.369,205.359
0.37,205.635
0.371,212.186
0.372,216.486
0.373,217.506
0.374,218.1
0.375,216.377
0.376,212.656
0.377,215.563
0.378,221.091
0.379,223.622
0.38,227.14
0.381,228.678
0.382,230.781
0.383,231.708
0.384,232.39
0.385,234.853
0.386,237.541
0.387,238.768
0.388,239.348
0.389,242.738
0.39,244.635
0.391,246.921
0.392,249.99
0.393,253.651
0.394,257.981
0.395,263.033
0.396,268.586
0.397,274.064
0.398,280.093
0.399,286.281
0.4,292.885
0.401,303.674
0.402,318.399
0.403,322.231
0.404,324.113
0.405,323.509
0.406,322.917
0.407,321.692
0.408,320.59
0.409,318.057
0.41,314.962
0.411,310.079
0.412,304.358
0.413,290.78
0.414,287.487
0.415,282.748
0.416,277.845
0.417,271.989
0.418,266.779
0.419,261.955
0.42,258.942
0.421,252.315
0.422,244.567
0.423,237.4
0.424,227.5
0.425,221.178
0.426,213.628
0.427,207.564
0.428,200.856
0.429,189.129
0.43,188.263
0.431,187.927
0.432,187.513
0.433,187.318
0.434,186.917
0.435,186.832
0.436,186.502
0.437,186.51
0.438,186.706
0.439,186.815
0.44,187.073
0.441,187.015
0.442,187.206
0.443,188.963
0.444,198.427
0.445,199.615
0.446,197.542
0.447,193.383
0.448,194.116
0.449,194.874
0.45,194.899
0.451,192.501
0.452,188.137
0.453,188.439
0.454,189.346
0.455,192.739
0.456,189.591
0.457,189.252
0.458,189.498
0.459,190.344
0.46,191.406
0.461,193.273
0.462,200.873
0.463,201.584
0.464,195.296
0.465,197.495
0.466,200.3
0.467,207.409
0.468,216.122
0.469,218.501
0.47,221.435
0.471,226.869
0.472,228.46
0.473,230.114
0.474,232.141
0.475,234.199
0.476,237.564
0.477,240.591
0.478,244.792
0.479,247.58
0.48,250.513
0.481,253.658
0.482,257.637
0.483,260.592
0.484,264.149
0.485,266.593
0.486,269.352
0.487,271.755
0.488,274.794
0.489,277.1
0.49,278.184
0.491,276.354
0.492,272.867
0.493,269.167
0.494,265.943
0.495,265.284
0.496,265.066
0.497,265.725
0.498,266.678
0.499,265.688
0.5,264.706
0.501,262.09
0.502,261.554
0.503,258.027
0.504,256.223
0.505,253.039
0.506,248.386
0.507,246.319
0.508,243.678
0.509,242.158
0.51,239.939
0.511,240.023
0.512,239.631
0.513,240.221
0.514,241.36
0.515,243.531
0.516,245.678
0.517,247.927
0.518,250.411
0.519,251.683
0.52,253.527
0.521,255.04
0.522,256.67
0.523,257.006
0.524,256.913
0.525,256.015
0.526,254.985
0.527,251.588
0.528,251.571
0.529,241.947
0.53,229.012
0.531,226.414
0.532,217.428
0.533,216.601
0.534,213.482
0.535,210.451
0.536,202.293
0.537,196.462
0.538,197.484
0.539,198.804
0.54,194.63
0.541,194.654
0.542,194.558
0.543,194.3
0.544,193.963
0.545,193.971
0.546,194.866
0.547,201.294
0.548,210.81
0.549,211.132
0.55,214.161
0.551,218.698
0.552,224.515
0.553,225.714
0.554,227.693
0.555,228.113
0.556,227.489
0.557,227.009
0.558,226.279
0.559,228.275
0.56,230.909
0.561,234.536
0.562,240.734
0.563,242.952
0.564,246.432
0.565,247.558
0.566,249.736
0.567,251.535
0.568,253.081
0.569,255.16
0.57,257.028
0.571,257.03
0.572,258.641
0.573,265.145
0.574,270.569
0.575,275.072
0.576,274.413
0.577,273.695
0.578,268.112
0.579,262.784
0.58,252.826
0.581,244.941
0.582,232.169
0.583,227.524
0.584,227.129
0.585,229.083
0.586,228.275
0.587,232.663
0.588,236.448
0.589,238.648
0.59,240.141
0.591,241.733
0.592,243.538
0.593,245.942
0.594,247.584
0.595,248.947
0.596,248.567
0.597,244.954
0.598,241.447
0.599,242.361
0.6,250.523
0.601,253.213
0.602,255.326
0.603,257.805
0.604,259.812
0.605,261.624
0.606,263.753
0.607,266.203
0.608,270.089
0.609,273.408
0.61,277.12
0.611,279.565
0.612,281.036
0.613,279.077
0.614,277.323
0.615,274.077
0.616,271.459
0.617,263.35
0.618,254.278
0.619,245.458
0.62,234.844
0.621,231.541
0.622,224.072
0.623,217.218
0.624,214.966
0.625,213.109
0.626,204.247
0.627,199.95
0.628,196.032
0.629,193.391
0.63,192.407
0.631,189.754
0.632,189.559
0.633,189.444
0.634,189.283
0.635,189.239
0.636,189.354
0.637,189.22
0.638,189.203
0.639,189.164
0.64,189.162
0.641,189.274
0.642,189.912
0.643,191.65
0.644,198.568
0.645,199.04
0.646,198.69
0.647,198.213
0.648,199.02
0.649,198.709
0.65,196.836
0.651,197.23
0.652,196.757
0.653,193.055
0.654,192.256
0.655,192.107
0.656,194.045
0.657,192.85
0.658,194.139
0.659,191.265
0.66,187.74
0.661,188.025
0.662,191.32
0.663,190.342
0.664,195.374
0.665,191.819
0.666,193.129
0.667,194.454
0.668,196.048
0.669,200.142
0.67,208.444
0.671,211.05
0.672,214.246
0.673,215.933
0.674,218.964
0.675,220.867
0.676,223.347
0.677,224.791
0.678,225.627
0.679,226.891
0.68,228.574
0.681,230.403
0.682,233.554
0.683,236.451
0.684,240.688
0.685,241.441
0.686,249.295
0.687,254.401
0.688,257.131
0.689,261.772
0.69,266.682
0.691,269.443
0.692,271.929
0.693,274.153
0.694,275.655
0.695,277.777
0.696,279.768
0.697,279.322
0.698,277.556
0.699,274.569
0.7,271.293
0.701,268.347
0.702,265.212
0.703,262.371
0.704,258.961
0.705,256.164
0.706,254.075
0.707,250.096
0.708,247.018
0.709,243.515
0.71,239.307
0.711,234.537
0.712,229.326
0.713,222.006
0.714,215.924
0.715,207.463
0.716,196.549
0.717,193.616
0.718,194.009
0.719,196.266
0.72,198.557
0.721,201.367
0.722,204.452
0.723,209.491
0.724,215.765
0.725,223.983
0.726,226.259
0.727,233.708
0.728,241.379
0.729,242.96
0.73,244.475
0.731,244.007
0.732,244.136
0.733,243.216
0.734,241.453
0.735,238.61
0.736,233.99
0.737,231.13
0.738,224.249
0.739,218.912
0.74,212.124
0.741,208.627
0.742,204.689
0.743,199.976
0.744,195.625
0.745,192.989
