# age_ma,DST_anomaly_K,GMSST_anomaly_K,GMST_anomaly_K,BSL_m,R_LI_Wm2,CO2_ppm,R_CO2_Wm2,S_CO2_LI_K_per_Wm2
0.112,-0.86,-0.86,-1.48,-80,-3.177391465,253.741,-0.4884927279,0.4037225189
0.113,-0.85,-0.85,-1.26,-91,-3.406299423,270.084,-0.154551292,0.3538480271
0.114,-0.8,-0.8,-0.98,-79,-3.155383476,273.872,-0.08003744309,0.3028972194
0.115,-0.8,-0.8,-0.69,-35,-1.837851888,279.051,0.02018794212,0.3796081238
0.116,-0.7,-0.7,-0.43,-28,-1.539924701,284.921,0.1315609682,0.3053188533
0.117,-0.5,-0.5,-0.04,-42,-2.106580651,290.187,0.2295386955,0.02131012569
0.118,-0.3,-0.3,0.32,-54,-2.507426187,293.73,0.2944632742,-0.1446025137
0.119,-0.2,-0.2,0.68,1,0.06672794636,297.598,0.3644552082,1.577056044
0.12,0,0,1.05,1,0.06672794636,300.379,0.4142178488,2.183198212
0.121,0.2,0.2,1.15,-5,-0.3205619313,304.824,0.4928069424,6.6765359
0.122,0.3,0.3,1.42,-2,-0.1308157415,303.713,0.4732720362,4.146514524
0.123,0.4,0.4,1.61,5,0.3426315003,301.874,0.4407789997,2.055116698
0.124,0.5,0.5,1.61,-32,-1.713908066,297.396,0.3608225664,-1.189873072
0.125,0.5,0.5,1.46,4,0.2722904524,292.667,0.2750666667,2.667362767
0.126,0.5,0.5,0.97,-1,-0.0658451636,284.627,0.1260376404,16.1149707
0.127,0.5,0.5,0.64,-31,-1.671363433,276.32,-0.03242902121,-0.3756326061
0.128,0.3,0.3,0,-59,-2.654926239,261.533,-0.3266744407,-0
0.129,0.1,0.1,-0.81,-63,-2.76569227,247.834,-0.6145114137,0.23963053
0.13,-0.4,-0.4,-1.46,-79,-3.155383476,240.386,-0.7777570471,0.3712046369
0.131,-1.15,-1.15,-1.91,-63,-2.76569227,233.251,-0.938957029,0.5155683699
0.132,-1.37,-1.37,-2.3,-112,-3.80650406,225.07,-1.129971621,0.4659194431
0.133,-1.66,-1.66,-2.83,-95,-3.484859337,211.486,-1.463023365,0.5719618209
0.134,-1.87,-1.87,-3.21,-123,-4.017536516,201.216,-1.729345533,0.5585637521
0.135,-2.07,-2.07,-3.57,-151,-4.648569467,198.942,-1.79015167,0.554457931
0.136,-2.12,-2.12,-3.66,-138,-4.331902767,197.432,-1.830913875,0.5938842923
0.137,-2.25,-2.25,-3.9,-156,-4.785354404,195.836,-1.874337936,0.5856126381
0.138,-2.36,-2.36,-4.11,-158,-4.842782694,192.528,-1.965480411,0.6036781977
0.139,-2.48,-2.48,-4.33,-153,-4.70216115,189.704,-2.044535408,0.6417955755
0.14,-2.45,-2.45,-4.27,-146,-4.520658807,189.038,-2.063350874,0.6485409661
0.141,-2.45,-2.45,-4.28,-151,-4.648569467,185.898,-2.15296293,0.6292699571
0.142,-2.52,-2.52,-4.42,-139,-4.35454177,185.322,-2.169565497,0.677487328
0.143,-2.52,-2.52,-4.42,-151,-4.648569467,185.809,-2.155524894,0.6496088627
0.144,-2.66,-2.66,-4.68,-139,-4.35454177,188.82,-2.069524094,0.728510588
0.145,-2.55,-2.55,-4.46,-128,-4.117822747,192.492,-1.966480878,0.733033766
0.146,-2.45,-2.45,-4.28,-137,-4.309512174,193.121,-1.949027354,0.6838656177
0.147,-2.54,-2.54,-4.44,-129,-4.138346522,193.659,-1.934143948,0.731166236
0.148,-2.57,-2.57,-4.51,-122,-3.997888419,196.738,-1.849752974,0.7712511246
0.149,-2.54,-2.54,-4.46,-115,-3.863175896,196.146,-1.865875811,0.7784883482
0.15,-2.64,-2.64,-4.65,-117,-3.901242846,198.565,-1.80029967,0.8155687671
0.151,-2.57,-2.57,-4.5,-127,-4.097465411,199.741,-1.768707787,0.7671099792
0.152,-2.49,-2.49,-4.36,-121,-3.978357579,197.616,-1.825930176,0.7511688228
0.153,-2.61,-2.61,-4.59,-103,-3.637508731,194.214,-1.918833513,0.8260830233
0.154,-2.91,-2.91,-5.17,-107,-3.712647432,192.736,-1.959703592,0.9114386571
0.155,-3.03,-3.03,-5.4,-69,-2.92101419,198.398,-1.804801098,1.14265998
0.156,-3.01,-3.01,-5.37,-111,-3.78769495,198.041,-1.81443663,0.9585637043
0.157,-3.2,-3.2,-5.74,-110,-3.768912929,205.555,-1.615204995,1.066098492
0.158,-3.14,-3.14,-5.61,-96,-3.504218665,203.971,-1.656591584,1.08703861
0.159,-3.02,-3.02,-5.38,-102,-3.618648331,204.376,-1.645979283,1.021914634
0.16,-2.72,-2.72,-4.8,-127,-4.097465411,203.833,-1.660212442,0.8336694276
0.161,-2.51,-2.51,-4.4,-134,-4.24374888,203.26,-1.675273138,0.743366047
0.162,-2.72,-2.72,-4.79,-123,-4.017536516,200.63,-1.744949034,0.8312385269
0.163,-2.69,-2.69,-4.74,-117,-3.901242846,198.875,-1.791953755,0.8325726886
0.164,-2.59,-2.59,-4.55,-113,-3.825348456,194.122,-1.921368432,0.7917564217
0.165,-2.59,-2.59,-4.55,-104,-3.656330645,197.477,-1.829694606,0.8293800688
0.166,-2.65,-2.65,-4.65,-96,-3.504218665,193.368,-1.942189124,0.8537737496
0.167,-2.78,-2.78,-4.91,-95,-3.484859337,199.811,-1.766833188,0.934936685
0.168,-2.89,-2.89,-5.12,-92,-3.426124186,200.593,-1.745935767,0.9899343871
0.169,-2.5,-2.5,-4.38,-91,-3.406299423,204.344,-1.64681702,0.8667918203
0.17,-2.43,-2.43,-4.25,-97,-3.523482126,199.058,-1.787033077,0.8002989989
0.171,-2.36,-2.36,-4.11,-102,-3.618648331,199.439,-1.776802884,0.761752787
0.172,-2.5,-2.5,-4.37,-93,-3.445820295,200.293,-1.753943033,0.8404228663
0.173,-2.44,-2.44,-4.26,-91,-3.406299423,200.051,-1.760410971,0.824509151
0.174,-2.5,-2.5,-4.37,-99,-3.561754237,203.597,-1.666410317,0.8358573942
0.175,-2.54,-2.54,-4.45,-66,-2.84489123,204.168,-1.651426922,0.989698649
0.176,-2.36,-2.36,-4.1,-90,-3.386337807,205.863,-1.607194649,0.821062051
0.177,-2.39,-2.39,-4.17,-97,-3.523482126,205.227,-1.623748701,0.8101443553
0.178,-2.46,-2.46,-4.3,-86,-3.304958889,202.372,-1.698697363,0.8593715842
0.179,-2.27,-2.27,-3.94,-95,-3.484859337,195.28,-1.889548779,0.7331039837
0.18,-2.24,-2.24,-3.89,-100,-3.580779281,194.131,-1.921120398,0.7070285224
0.181,-2.39,-2.39,-4.17,-100,-3.580779281,195.342,-1.887850462,0.7625310538
0.182,-2.52,-2.52,-4.41,-88,-3.345971234,190.501,-2.022105633,0.8215232585
0.183,-2.42,-2.42,-4.23,-76,-3.087915426,190.458,-2.023313375,0.8275896394
0.184,-2.29,-2.29,-3.99,-110,-3.768912929,192.614,-1.963091162,0.6960916176
0.185,-2.21,-2.21,-3.83,-119,-3.939614881,200.792,-1.740630885,0.6742666
0.186,-2.19,-2.19,-3.79,-114,-3.844236336,214.76,-1.380834937,0.7253489574
0.187,-2.12,-2.12,-3.66,-115,-3.863175896,216.52,-1.337169326,0.7037994294
0.188,-1.99,-1.99,-3.42,-117,-3.901242846,219.39,-1.26672028,0.6617694277
0.189,-1.94,-1.94,-3.34,-106,-3.693891798,222.756,-1.185260997,0.6845450717
0.19,-1.92,-1.92,-3.3,-92,-3.426124186,224.796,-1.136488673,0.7232697802
0.191,-1.76,-1.76,-3,-81,-3.199172434,228.644,-1.045683741,0.7067377259
0.192,-1.52,-1.52,-2.57,-61,-2.71107478,233.051,-0.9435463298,0.703219273
0.193,-1.65,-1.65,-2.81,-83,-3.242086103,236.715,-0.8600886189,0.6850025147
0.194,-1.63,-1.63,-2.76,-59,-2.654926239,240.379,-0.7779128405,0.8039992369
0.195,-1.6,-1.6,-2.71,-47,-2.282210621,243.149,-0.716614789,0.903687154
0.196,-1.52,-1.52,-2.57,-52,-2.44540255,246.06,-0.6529445221,0.829474536
0.197,-1.4,-1.4,-2.37,-39,-1.994806163,248.481,-0.6005628046,0.9131649602
0.198,-1.19,-1.19,-1.99,-63,-2.76569227,250.741,-0.552123102,0.599792266
0.199,-1.11,-1.11,-1.85,-28,-1.539924701,251.458,-0.5368464782,0.8908058905
0.2,-1.08,-1.08,-1.8,-19,-1.109446888,255.125,-0.4593910852,1.147346017
0.201,-1.01,-1.01,-1.67,-6,-0.3821161368,257.735,-0.404937158,2.121838522
0.202,-0.9,-0.9,-1.5,-13,-0.7901137961,258.942,-0.3799410318,1.281991206
0.203,-0.83,-0.83,-1.36,-29,-1.584379948,268.298,-0.1900470369,0.7664446109
0.204,-0.87,-0.87,-1.44,-46,-2.248112458,263.256,-0.2915438144,0.5670058643
0.205,-0.92,-0.92,-1.53,-47,-2.282210621,263.561,-0.285349063,0.5958965665
0.206,-0.92,-0.92,-1.52,-44,-2.17839078,268.432,-0.187375675,0.6424979087
0.207,-0.87,-0.87,-1.44,-54,-2.507426187,267.542,-0.2051433443,0.530861968
0.208,-0.77,-0.77,-1.27,-59,-2.654926239,266.171,-0.2326295256,0.4398183459
0.209,-0.75,-0.75,-1.22,-45,-2.213508577,255.042,-0.4611318877,0.4561360736
0.21,-0.76,-0.76,-1.25,-30,-1.628190126,254.368,-0.4752890582,0.5942535629
0.211,-0.71,-0.71,-1.16,-31,-1.671363433,255.712,-0.4470957684,0.547567779
0.212,-0.67,-0.67,-1.1,-59,-2.654926239,256.524,-0.4301340412,0.3565570524
0.213,-0.62,-0.62,-1.01,-37,-1.917488009,254.899,-0.464132431,0.4240810092
0.214,-0.71,-0.71,-1.16,-24,-1.355489089,254.395,-0.4747212103,0.6338069458
0.215,-0.75,-0.75,-1.24,-20,-1.160076618,253.351,-0.4967220055,0.7484313316
0.216,-0.75,-0.75,-1.23,-42,-2.106580651,249.582,-0.5769097342,0.4583582661
0.217,-0.92,-0.92,-1.52,-18,-1.05809012,244.817,-0.6800391475,0.8745034266
0.218,-1.13,-1.13,-1.88,-33,-1.755832221,237.328,-0.8462521026,0.7224977235
0.219,-1.48,-1.48,-2.5,-44,-2.17839078,228.903,-1.039626877,0.7768757871
0.22,-1.67,-1.67,-2.84,-41,-2.069871925,222.949,-1.180627663,0.8737118474
0.221,-1.76,-1.76,-3.01,-79,-3.155383476,222.81,-1.18396422,0.6936526434
0.222,-1.93,-1.93,-3.31,-123,-4.017536516,219.886,-1.254638577,0.6278243689
0.223,-1.98,-1.98,-3.41,-115,-3.863175896,218.604,-1.285921933,0.6622519348
0.224,-1.95,-1.95,-3.35,-109,-3.750149801,216.326,-1.341965027,0.6578799012
0.225,-1.96,-1.96,-3.36,-101,-3.599741246,222.034,-1.202629659,0.6996544137
0.226,-1.98,-1.98,-3.4,-77,-3.110653654,224.935,-1.133181585,0.8011621112
0.227,-1.92,-1.92,-3.3,-75,-3.06491739,227.839,-1.064553029,0.7991339482
0.228,-1.93,-1.93,-3.32,-102,-3.618648331,232.348,-0.9597090326,0.7251509082
0.229,-1.9,-1.9,-3.26,-45,-2.213508577,237.092,-0.8515748129,1.063592596
0.23,-1.87,-1.87,-3.2,-95,-3.484859337,241.461,-0.7538853221,0.754940497
0.231,-1.76,-1.76,-3.01,-86,-3.304958889,246.049,-0.6531836967,0.7604576982
0.232,-1.61,-1.61,-2.73,-76,-3.087915426,248.718,-0.5954624319,0.7411675113
0.233,-1.59,-1.59,-2.69,-38,-1.956432734,252.035,-0.5245843361,1.084232766
0.234,-1.54,-1.54,-2.61,-48,-2.315811262,255.206,-0.4576927757,0.9410478459
0.235,-1.46,-1.46,-2.47,-12,-0.7342226561,258.119,-0.3969721122,2.183532022
0.236,-1.31,-1.31,-2.21,-11,-0.6775470979,260.415,-0.3495936171,2.151603931
0.237,-1.1,-1.1,-1.83,2,0.1343468725,263.614,-0.2842733291,12.20598447
0.238,-0.97,-0.97,-1.61,6,0.4138963161,265.3,-0.2501652111,-9.833195717
0.239,-0.82,-0.82,-1.35,6,0.4138963161,264.443,-0.2674753181,-9.219989063
0.24,-0.77,-0.77,-1.26,-28,-1.539924701,262.878,-0.2992312109,0.6850968923
0.241,-0.83,-0.83,-1.37,-25,-1.40260658,256.129,-0.4383784109,0.7441668491
0.242,-1.09,-1.09,-1.82,-3,-0.1949199307,249.684,-0.5747237251,2.364730725
0.243,-1.31,-1.31,-2.2,-25,-1.40260658,245.234,-0.6709341745,1.060987104
0.244,-1.44,-1.44,-2.42,-66,-2.84489123,239.505,-0.7974004882,0.6644168528
0.245,-1.39,-1.39,-2.35,-108,-3.731397367,234.878,-0.9017686256,0.5072125634
0.246,-1.74,-1.74,-2.97,-109,-3.750149801,228.259,-1.05469988,0.6181254768
0.247,-2.02,-2.02,-3.47,-89,-3.366231144,223.977,-1.156015939,0.767317649
0.248,-2.21,-2.21,-3.83,-91,-3.406299423,219.047,-1.275091153,0.8181329752
0.249,-2.36,-2.36,-4.11,-91,-3.406299423,215.043,-1.373789615,0.8598166201
0.25,-2.42,-2.42,-4.23,-97,-3.523482126,210.679,-1.483477241,0.8448241118
0.251,-2.58,-2.58,-4.52,-109,-3.750149801,208.106,-1.549218484,0.8529318509
0.252,-2.47,-2.47,-4.32,-118,-3.920386629,206.602,-1.588023789,0.7842552882
0.253,-2.59,-2.59,-4.55,-91,-3.406299423,204.48,-1.643257542,0.9010691495
0.254,-2.66,-2.66,-4.67,-106,-3.693891798,203.953,-1.657063731,0.8727413215
0.255,-2.59,-2.59,-4.54,-73,-3.018109109,210.262,-1.494077067,1.006164157
0.256,-2.58,-2.58,-4.53,-99,-3.561754237,215.077,-1.372943804,0.9179892999
0.257,-2.56,-2.56,-4.5,-101,-3.599741246,216.214,-1.344735638,0.9101063884
0.258,-2.58,-2.58,-4.53,-99,-3.561754237,218.189,-1.296088079,0.9325127712
0.259,-2.58,-2.58,-4.53,-95,-3.484859337,219.609,-1.261382454,0.9544393647
0.26,-2.65,-2.65,-4.65,-91,-3.406299423,218.814,-1.28078497,0.9920879614
0.261,-2.68,-2.68,-4.71,-88,-3.345971234,217.347,-1.316773881,1.010134563
0.262,-2.85,-2.85,-5.04,-79,-3.155383476,217.412,-1.315174144,1.127376142
0.263,-2.67,-2.67,-4.7,-86,-3.304958889,217.053,-1.324015594,1.015343683
0.264,-2.81,-2.81,-4.97,-75,-3.06491739,210.13,-1.497436789,1.089349885
0.265,-2.78,-2.78,-4.91,-91,-3.406299423,197.652,-1.824955647,0.9385892935
0.266,-2.82,-2.82,-4.99,-87,-3.325549881,199.075,-1.786576194,0.9761105118
0.267,-2.93,-2.93,-5.2,-83,-3.242086103,200.258,-1.754877995,1.040631851
0.268,-3.03,-3.03,-5.4,-44,-2.17839078,200.147,-1.757844242,1.371869304
0.269,-3.18,-3.18,-5.7,-75,-3.06491739,199.101,-1.785877508,1.175065143
0.27,-3.06,-3.06,-5.45,-93,-3.445820295,201.048,-1.733814241,1.052197788
0.271,-2.94,-2.94,-5.22,-93,-3.445820295,200.189,-1.756721685,1.003355671
0.272,-2.88,-2.88,-5.11,-70,-2.945743207,200.163,-1.757416573,1.086503593
0.273,-3.1,-3.1,-5.53,-32,-1.713908066,201.635,-1.718216601,1.611246833
0.274,-2.98,-2.98,-5.3,-76,-3.087915426,204.308,-1.647759632,1.119164625
0.275,-2.85,-2.85,-5.04,-76,-3.087915426,205.824,-1.608208283,1.073225561
0.276,-2.83,-2.83,-5.02,-49,-2.348922578,209.07,-1.524493144,1.296013741
0.277,-2.67,-2.67,-4.7,-79,-3.155383476,210.639,-1.484493101,1.012957979
0.278,-2.58,-2.58,-4.52,-79,-3.155383476,217.934,-1.302344342,1.013969489
0.279,-2.52,-2.52,-4.42,-66,-2.84489123,229.226,-1.03208293,1.140064343
0.28,-2.41,-2.41,-4.2,-47,-2.282210621,240.311,-0.779426498,1.37181509
0.281,-2.39,-2.39,-4.17,-44,-2.17839078,243.429,-0.7104575022,1.443481828
0.282,-2.2,-2.2,-3.81,-38,-1.956432734,247.042,-0.631635718,1.472140351
0.283,-1.98,-1.98,-3.4,-36,-1.877963793,246.943,-0.6337801151,1.353641185
0.284,-1.79,-1.79,-3.05,-34,-1.797144096,247.581,-0.6199757219,1.261832358
0.285,-1.69,-1.69,-2.87,-28,-1.539924701,248.035,-0.6101741792,1.334822331
0.286,-1.65,-1.65,-2.8,-28,-1.539924701,247.223,-0.6277173744,1.291726172
0.287,-1.68,-1.68,-2.86,-31,-1.671363433,243.785,-0.7026391704,1.204716455
0.288,-1.83,-1.83,-3.12,-29,-1.584379948,239.709,-0.7928455292,1.312454384
0.289,-1.8,-1.8,-3.07,-58,-2.626257331,235.937,-0.87770117,0.8761519291
0.29,-1.89,-1.89,-3.25,-70,-2.945743207,232.269,-0.9615283806,0.8317824669
0.291,-1.96,-1.96,-3.36,-67,-2.870596398,227.63,-1.069462913,0.8527790408
0.292,-2.1,-2.1,-3.62,-74,-3.041651351,225.386,-1.122465448,0.8693320036
0.293,-2.36,-2.36,-4.11,-81,-3.199172434,222.837,-1.183315949,0.9378233645
0.294,-2.36,-2.36,-4.1,-75,-3.06491739,221.206,-1.22261795,0.9562603394
