# age_ma,DST_anomaly_K,GMSST_anomaly_K,GMST_anomaly_K,BSL_m,R_LI_Wm2,CO2_ppm,R_CO2_Wm2,S_CO2_LI_K_per_Wm2
0.127,0.5,0.5,0.64,-31,-1.671363433,274.237,-0.0729120345,-0.3669145223
0.128,0.3,0.3,0,-59,-2.654926239,259.04,-0.3779166371,-0
0.129,0.1,0.1,-0.81,-63,-2.76569227,245.172,-0.6722869313,0.2356035196
0.13,-0.4,-0.4,-1.46,-79,-3.155383476,237.459,-0.8432998313,0.3651201878
0.131,-1.15,-1.15,-1.91,-63,-2.76569227,230.058,-1.012699695,0.5055060507
0.132,-1.37,-1.37,-2.3,-112,-3.80650406,221.768,-1.20904288,0.4585741152
0.133,-1.66,-1.66,-2.83,-95,-3.484859337,208.242,-1.545723331,0.5625590884
0.134,-1.87,-1.87,-3.21,-123,-4.017536516,198.096,-1.812951033,0.5505543015
0.135,-2.07,-2.07,-3.57,-151,-4.648569467,195.867,-1.873491121,0.5473730199
0.136,-2.12,-2.12,-3.66,-138,-4.331902767,194.38,-1.914262676,0.5859595032
0.137,-2.25,-2.25,-3.9,-156,-4.785354404,192.781,-1.95845462,0.5783081914
0.138,-2.36,-2.36,-4.11,-158,-4.842782694,189.484,-2.050743411,0.5962115668
0.139,-2.48,-2.48,-4.33,-153,-4.70216115,186.749,-2.128527698,0.6339038561
0.14,-2.45,-2.45,-4.27,-146,-4.520658807,186.033,-2.149079145,0.6402050622
0.141,-2.45,-2.45,-4.28,-151,-4.648569467,183.002,-2.236963571,0.6215931252
0.142,-2.52,-2.52,-4.42,-139,-4.35454177,182.496,-2.251776794,0.669056443
0.143,-2.52,-2.52,-4.42,-151,-4.648569467,183.047,-2.235648173,0.6420482661
0.144,-2.66,-2.66,-4.68,-139,-4.35454177,186.043,-2.148791569,0.7196309578
0.145,-2.55,-2.55,-4.46,-128,-4.117822747,189.689,-2.044958452,0.7236992286
0.146,-2.45,-2.45,-4.28,-137,-4.309512174,190.398,-2.024999051,0.6756638117
0.147,-2.54,-2.54,-4.44,-129,-4.138346522,190.957,-2.009314704,0.7222258736
0.148,-2.57,-2.57,-4.51,-122,-3.997888419,194.018,-1.924235439,0.7615511105
0.149,-2.54,-2.54,-4.46,-115,-3.863175896,193.495,-1.938676511,0.768720003
0.15,-2.64,-2.64,-4.65,-117,-3.901242846,195.901,-1.87256251,0.8053614062
0.151,-2.57,-2.57,-4.5,-127,-4.097465411,197.052,-1.841221013,0.7577433255
0.152,-2.49,-2.49,-4.36,-121,-3.978357579,194.955,-1.898460078,0.7418981249
