age_kyr,gmsl_m
-4567.8999999973403,7.9429999999999996
-4567.7999999973399,7.9539999999999997
-4567.6999999973395,7.9610000000000003
-4567.5999999973401,7.97
-4567.4999999973397,7.976
-4567.3999999973303,7.9809999999999999
-4567.2999999973299,7.984
-4567.1999999973305,7.9889999999999999
-4567.0999999973301,8.0030000000000001
-4566.9999999973297,8.016
-4566.8999999973303,8.0139999999999993
-4566.7999999973299,8.0229999999999997
-4566.6999999973305,8.0289999999999999
-4566.5999999973301,8.0359999999999996
-4566.4999999973297,8.0370000000000008
-4566.3999999973303,8.0510000000000002
-4566.2999999973299,8.0519999999999996
-4566.1999999973305,8.0579999999999998
-4566.0999999973301,8.0670000000000002
-4565.9999999973297,8.0730000000000004
-4565.8999999973303,8.0790000000000006
-4565.7999999973299,8.077
-4565.6999999973305,8.0869999999999997
-4565.5999999973301,8.0850000000000009
-4565.4999999973297,8.0830000000000002
-4565.3999999973303,8.0860000000000003
-4565.2999999973299,8.09
-4565.1999999973305,8.0839999999999996
-4565.0999999973301,8.0839999999999996
-4564.9999999973297,8.0909999999999993
-4564.8999999973303,8.0879999999999992
-4564.7999999973299,8.0839999999999996
-4564.6999999973204,8.0850000000000009
-4564.5999999973201,8.0809999999999995
-4564.4999999973197,8.077
-4564.3999999973203,8.0830000000000002
-4564.2999999973199,8.0790000000000006
-4564.1999999973204,8.0739999999999998
-4564.0999999973201,8.0760000000000005
-4563.9999999973197,8.08
-4563.8999999973203,8.0790000000000006
-4563.7999999973199,8.0809999999999995
-4563.6999999973204,8.0890000000000004
-4563.5999999973201,8.0869999999999997
-4563.4999999973197,8.0869999999999997
-4563.3999999973203,8.0839999999999996
-4563.2999999973199,8.0749999999999993
-4563.1999999973204,8.08
-4563.0999999973201,8.0839999999999996
-4562.9999999973197,8.0860000000000003
-4562.8999999973203,8.0909999999999993
-4562.7999999973199,8.0960000000000001
-4562.6999999973204,8.1029999999999998
-4562.5999999973201,8.0990000000000002
-4562.4999999973197,8.1069999999999993
-4562.3999999973203,8.1159999999999997
-4562.2999999973199,8.125
-4562.1999999973204,8.1329999999999991
-4562.0999999973201,8.14
-4561.9999999973197,8.1479999999999997
-4561.8999999973103,8.1539999999999999
-4561.7999999973099,8.1609999999999996
-4561.6999999973104,8.1679999999999993
-4561.5999999973101,8.173
-4561.4999999973097,8.1809999999999992
-4561.3999999973103,8.1780000000000008
-4561.2999999973099,8.1820000000000004
-4561.1999999973104,8.1859999999999999
-4561.0999999973101,8.19
-4560.9999999973097,8.1929999999999996
-4560.8999999973103,8.1999999999999993
-4560.7999999973099,8.202
-4560.6999999973104,8.2080000000000002
-4560.5999999973101,8.2110000000000003
-4560.4999999973097,8.218
-4560.3999999973103,8.218
-4560.2999999973099,8.2210000000000001
-4560.1999999973104,8.2260000000000009
-4560.0999999973101,8.2249999999999996
-4559.9999999973097,8.2270000000000003
-4559.8999999973103,8.2260000000000009
-4559.7999999973099,8.2270000000000003
-4559.6999999973104,8.2309999999999999
-4559.5999999973101,8.2279999999999998
-4559.4999999973097,8.2309999999999999
-4559.3999999973103,8.2330000000000005
-4559.2999999973099,8.2319999999999993
-4559.1999999973004,8.2289999999999992
-4559.0999999973001,8.2270000000000003
-4558.9999999972997,8.2230000000000008
-4558.8999999973003,8.2270000000000003
-4558.7999999972999,8.2270000000000003
-4558.6999999973004,8.218
-4558.5999999973001,8.2159999999999993
-4558.4999999972997,8.2110000000000003
-4558.3999999973003,8.2119999999999997
-4558.2999999972999,8.2110000000000003
-4558.1999999973004,8.2110000000000003
-4558.0999999973001,8.2029999999999994
-4557.9999999972997,8.1999999999999993
-4557.8999999973003,8.1980000000000004
-4557.7999999972999,8.1959999999999997
-4557.6999999973004,8.1920000000000002
-4557.5999999973001,8.1869999999999994
-4557.4999999972997,8.1839999999999993
-4557.3999999973003,8.1820000000000004
-4557.2999999972999,8.1839999999999993
-4557.1999999973004,8.1809999999999992
-4557.0999999973001,8.1780000000000008
-4556.9999999972997,8.1750000000000007
-4556.8999999973003,8.1739999999999995
-4556.7999999972999,8.173
-4556.6999999973004,8.173
-4556.5999999973001,8.1760000000000002
-4556.4999999972997,8.1720000000000006
-4556.3999999972903,8.1760000000000002
-4556.2999999972899,8.173
-4556.1999999972904,8.1739999999999995
-4556.0999999972901,8.1760000000000002
-4555.9999999972897,8.173
-4555.8999999972903,8.1760000000000002
-4555.7999999972899,8.1769999999999996
-4555.6999999972904,8.1790000000000003
-4555.5999999972901,8.1809999999999992
-4555.4999999972897,8.1839999999999993
-4555.3999999972903,8.1839999999999993
-4555.2999999972899,8.1850000000000005
-4555.1999999972904,8.1839999999999993
-4555.0999999972901,8.1850000000000005
-4554.9999999972897,8.1880000000000006
-4554.8999999972903,8.1929999999999996
-4554.7999999972899,8.1910000000000007
-4554.6999999972904,8.1910000000000007
-4554.5999999972901,8.1969999999999992
-4554.4999999972897,8.1969999999999992
-4554.3999999972903,8.202
-4554.2999999972899,8.2029999999999994
-4554.1999999972904,8.1999999999999993
-4554.0999999972901,8.2119999999999997
-4553.9999999972897,8.2089999999999996
-4553.8999999972903,8.2110000000000003
-4553.7999999972899,8.2170000000000005
-4553.6999999972804,8.2140000000000004
-4553.5999999972801,8.218
-4553.4999999972797,8.2159999999999993
-4553.3999999972802,8.2170000000000005
-4553.2999999972799,8.2140000000000004
-4553.1999999972804,8.2189999999999994
-4553.0999999972801,8.2200000000000006
-4552.9999999972797,8.2200000000000006
-4552.8999999972802,8.218
-4552.7999999972799,8.2129999999999992
-4552.6999999972804,8.2129999999999992
-4552.5999999972801,8.2189999999999994
-4552.4999999972797,8.2210000000000001
-4552.3999999972802,8.2230000000000008
-4552.2999999972799,8.2189999999999994
-4552.1999999972804,8.2140000000000004
-4552.0999999972801,8.2170000000000005
-4551.9999999972797,8.2200000000000006
-4551.8999999972802,8.2210000000000001
-4551.7999999972799,8.2210000000000001
-4551.6999999972804,8.2249999999999996
-4551.5999999972801,8.2319999999999993
-4551.4999999972797,8.2270000000000003
-4551.3999999972802,8.2270000000000003
-4551.2999999972799,8.2409999999999997
-4551.1999999972804,8.2420000000000009
-4551.0999999972801,8.2449999999999992
-4550.9999999972797,8.2449999999999992
-4550.8999999972702,8.2490000000000006
-4550.7999999972699,8.2550000000000008
-4550.6999999972704,8.2579999999999991
-4550.5999999972701,8.2629999999999999
-4550.4999999972697,8.2680000000000007
-4550.3999999972702,8.266
-4550.2999999972699,8.2650000000000006
-4550.1999999972704,8.2810000000000006
-4550.0999999972701,8.2850000000000001
-4549.9999999972697,8.2940000000000005
-4549.8999999972702,8.3049999999999997
-4549.7999999972699,8.3040000000000003
-4549.6999999972704,8.3109999999999999
-4549.5999999972701,8.3230000000000004
-4549.4999999972697,8.3249999999999993
-4549.3999999972702,8.34
-4549.2999999972699,8.3439999999999994
-4549.1999999972704,8.3469999999999995
-4549.0999999972701,8.359
-4548.9999999972697,8.3689999999999998
-4548.8999999972702,8.375
-4548.7999999972699,8.3819999999999997
-4548.6999999972704,8.3829999999999991
-4548.5999999972701,8.3870000000000005
-4548.4999999972697,8.3889999999999993
-4548.3999999972702,8.3960000000000008
-4548.2999999972699,8.4009999999999998
-4548.1999999972604,8.407
-4548.0999999972601,8.41
-4547.9999999972597,8.4149999999999991
-4547.8999999972602,8.42
-4547.7999999972599,8.4239999999999995
-4547.6999999972604,8.4269999999999996
-4547.5999999972601,8.4309999999999992
-4547.4999999972597,8.4380000000000006
-4547.3999999972602,8.4469999999999992
-4547.2999999972599,8.4629999999999992
-4547.1999999972604,8.4619999999999997
-4547.0999999972601,8.4719999999999995
-4546.9999999972597,8.4819999999999993
-4546.8999999972602,8.4920000000000009
-4546.7999999972599,8.5020000000000007
-4546.6999999972604,8.5050000000000008
-4546.5999999972601,8.5109999999999992
-4546.4999999972597,8.5150000000000006
-4546.3999999972602,8.52
-4546.2999999972599,8.5329999999999995
-4546.1999999972604,8.5429999999999993
-4546.0999999972601,8.577
-4545.9999999972597,8.5869999999999997
-4545.8999999972602,8.6080000000000005
-4545.7999999972599,8.6259999999999994
-4545.6999999972604,8.6519999999999992
-4545.5999999972601,8.6669999999999998
-4545.4999999972597,8.6820000000000004
-4545.3999999972502,8.6950000000000003
-4545.2999999972499,8.7059999999999995
-4545.1999999972504,8.7170000000000005
-4545.0999999972501,8.7309999999999999
-4544.9999999972497,8.7349999999999994
-4544.8999999972502,8.7509999999999994
-4544.7999999972499,8.7560000000000002
-4544.6999999972504,8.7530000000000001
-4544.5999999972501,8.7639999999999993
-4544.4999999972497,8.7650000000000006
-4544.3999999972502,8.7590000000000003
-4544.2999999972499,8.7690000000000001
-4544.1999999972504,8.7710000000000008
-4544.0999999972501,8.7650000000000006
-4543.9999999972497,8.7739999999999991
-4543.8999999972502,8.7729999999999997
-4543.7999999972499,8.7650000000000006
-4543.6999999972504,8.7729999999999997
-4543.5999999972501,8.7710000000000008
-4543.4999999972497,8.77
-4543.3999999972502,8.7690000000000001
-4543.2999999972499,8.7680000000000007
-4543.1999999972504,8.7680000000000007
-4543.0999999972501,8.7680000000000007
-4542.9999999972497,8.766
-4542.8999999972502,8.766
-4542.7999999972499,8.7639999999999993
-4542.6999999972404,8.7609999999999992
-4542.59999999724,8.7650000000000006
-4542.4999999972397,8.7620000000000005
-4542.3999999972402,8.76
-4542.2999999972399,8.7579999999999991
-4542.1999999972404,8.7569999999999997
-4542.09999999724,8.7560000000000002
-4541.9999999972397,8.7550000000000008
-4541.8999999972402,8.7550000000000008
-4541.7999999972399,8.7550000000000008
-4541.6999999972404,8.7550000000000008
-4541.59999999724,8.7560000000000002
-4541.4999999972397,8.7569999999999997
-4541.3999999972402,8.7579999999999991
-4541.2999999972399,8.7609999999999992
-4541.1999999972404,8.7620000000000005
-4541.09999999724,8.7639999999999993
-4540.9999999972397,8.7650000000000006
-4540.8999999972402,8.7609999999999992
-4540.7999999972399,8.7550000000000008
-4540.6999999972404,8.7539999999999996
-4540.59999999724,8.7509999999999994
-4540.4999999972397,8.7449999999999992
-4540.3999999972402,8.7390000000000008
-4540.2999999972399,8.7360000000000007
-4540.1999999972404,8.7390000000000008
-4540.09999999724,8.7409999999999997
-4539.9999999972397,8.7430000000000003
-4539.8999999972302,8.7379999999999995
-4539.7999999972299,8.7349999999999994
-4539.6999999972304,8.7309999999999999
-4539.59999999723,8.7279999999999998
-4539.4999999972297,8.7230000000000008
-4539.3999999972302,8.7149999999999999
-4539.2999999972299,8.7070000000000007
-4539.1999999972304,8.702
-4539.09999999723,8.7010000000000005
-4538.9999999972297,8.6969999999999992
-4538.8999999972302,8.6920000000000002
-4538.7999999972299,8.6999999999999993
-4538.6999999972304,8.6950000000000003
-4538.59999999723,8.6940000000000008
-4538.4999999972297,8.6880000000000006
-4538.3999999972302,8.6839999999999993
-4538.2999999972299,8.68
-4538.1999999972304,8.6780000000000008
-4538.09999999723,8.6790000000000003
-4537.9999999972297,8.6780000000000008
-4537.8999999972302,8.6769999999999996
-4537.7999999972299,8.6890000000000001
-4537.6999999972304,8.6820000000000004
-4537.59999999723,8.6820000000000004
-4537.4999999972297,8.6829999999999998
-4537.3999999972302,8.6829999999999998
-4537.2999999972299,8.6829999999999998
-4537.1999999972204,8.6950000000000003
-4537.09999999722,8.6940000000000008
-4536.9999999972197,8.6880000000000006
-4536.8999999972202,8.6820000000000004
-4536.7999999972199,8.6739999999999995
-4536.6999999972204,8.6669999999999998
-4536.59999999722,8.6579999999999995
-4536.4999999972197,8.65
-4536.3999999972202,8.6440000000000001
-4536.2999999972199,8.6419999999999995
-4536.1999999972204,8.6270000000000007
-4536.09999999722,8.61
-4535.9999999972197,8.5980000000000008
-4535.8999999972202,8.5839999999999996
-4535.7999999972199,8.5749999999999993
-4535.6999999972204,8.5630000000000006
-4535.59999999722,8.5570000000000004
-4535.4999999972197,8.5449999999999999
-4535.3999999972202,8.532
-4535.2999999972199,8.516
-4535.1999999972204,8.5060000000000002
-4535.09999999722,8.5020000000000007
-4534.9999999972197,8.4969999999999999
-4534.8999999972202,8.4860000000000007
-4534.7999999972199,8.4830000000000005
-4534.6999999972204,8.4809999999999999
-4534.59999999722,8.4770000000000003
-4534.4999999972197,8.4779999999999998
-4534.3999999972102,8.4760000000000009
-4534.2999999972099,8.4710000000000001
-4534.1999999972104,8.4740000000000002
-4534.09999999721,8.4740000000000002
-4533.9999999972097,8.4659999999999993
-4533.8999999972102,8.4550000000000001
-4533.7999999972099,8.4540000000000006
-4533.6999999972104,8.4489999999999998
-4533.59999999721,8.4440000000000008
-4533.4999999972097,8.4450000000000003
-4533.3999999972102,8.4489999999999998
-4533.2999999972099,8.4499999999999993
-4533.1999999972104,8.4480000000000004
-4533.09999999721,8.4420000000000002
-4532.9999999972097,8.4410000000000007
-4532.8999999972102,8.4390000000000001
-4532.7999999972099,8.44
-4532.6999999972104,8.4350000000000005
-4532.59999999721,8.4320000000000004
-4532.4999999972097,8.4320000000000004
-4532.3999999972102,8.4260000000000002
-4532.2999999972099,8.4269999999999996
-4532.1999999972104,8.4260000000000002
-4532.09999999721,8.4190000000000005
-4531.9999999972097,8.4169999999999998
-4531.8999999972102,8.4130000000000003
-4531.7999999972099,8.4169999999999998
-4531.6999999972004,8.4169999999999998
-4531.5999999972,8.4130000000000003
-4531.4999999971997,8.4120000000000008
-4531.3999999972002,8.407
-4531.2999999971998,8.4090000000000007
-4531.1999999972004,8.4079999999999995
-4531.0999999972,8.4039999999999999
-4530.9999999971997,8.4009999999999998
-4530.8999999972002,8.4039999999999999
-4530.7999999971998,8.3989999999999991
-4530.6999999972004,8.3979999999999997
-4530.5999999972,8.3970000000000002
-4530.4999999971997,8.3970000000000002
-4530.3999999972002,8.3940000000000001
-4530.2999999971998,8.391
-4530.1999999972004,8.391
-4530.0999999972,8.3870000000000005
-4529.9999999971997,8.3870000000000005
-4529.8999999972002,8.3829999999999991
-4529.7999999971998,8.3789999999999996
-4529.6999999972004,8.3740000000000006
-4529.5999999972,8.3740000000000006
-4529.4999999971997,8.3699999999999992
-4529.3999999972002,8.3689999999999998
-4529.2999999971998,8.3680000000000003
-4529.1999999972004,8.3680000000000003
-4529.0999999972,8.3689999999999998
-4528.9999999971997,8.3680000000000003
-4528.8999999971902,8.3680000000000003
-4528.7999999971898,8.3659999999999997
-4528.6999999971904,8.3670000000000009
-4528.59999999719,8.3659999999999997
-4528.4999999971897,8.3659999999999997
-4528.3999999971902,8.3650000000000002
-4528.2999999971898,8.3659999999999997
-4528.1999999971904,8.3640000000000008
-4528.09999999719,8.3659999999999997
-4527.9999999971897,8.3620000000000001
-4527.8999999971902,8.3640000000000008
-4527.7999999971898,8.3670000000000009
-4527.6999999971904,8.3650000000000002
-4527.59999999719,8.3670000000000009
-4527.4999999971897,8.3680000000000003
-4527.3999999971902,8.3680000000000003
-4527.2999999971898,8.3689999999999998
-4527.1999999971904,8.3670000000000009
-4527.09999999719,8.3670000000000009
-4526.9999999971897,8.3650000000000002
-4526.8999999971902,8.3680000000000003
-4526.7999999971898,8.3670000000000009
-4526.6999999971904,8.3659999999999997
-4526.59999999719,8.3670000000000009
-4526.4999999971897,8.3670000000000009
-4526.3999999971902,8.3659999999999997
-4526.2999999971898,8.3659999999999997
-4526.1999999971804,8.3659999999999997
-4526.09999999718,8.3640000000000008
-4525.9999999971797,8.3659999999999997
-4525.8999999971802,8.3650000000000002
-4525.7999999971798,8.3670000000000009
-4525.6999999971804,8.3670000000000009
-4525.59999999718,8.3719999999999999
-4525.4999999971797,8.3719999999999999
-4525.3999999971802,8.3699999999999992
-4525.2999999971798,8.3680000000000003
-4525.1999999971804,8.3689999999999998
-4525.09999999718,8.3699999999999992
-4524.9999999971797,8.3689999999999998
-4524.8999999971802,8.3710000000000004
-4524.7999999971798,8.3689999999999998
-4524.6999999971804,8.3699999999999992
-4524.59999999718,8.3699999999999992
-4524.4999999971797,8.3680000000000003
-4524.3999999971802,8.3710000000000004
-4524.2999999971798,8.3710000000000004
-4524.1999999971804,8.3710000000000004
-4524.09999999718,8.3800000000000008
-4523.9999999971797,8.3819999999999997
-4523.8999999971802,8.3789999999999996
-4523.7999999971798,8.3810000000000002
-4523.6999999971804,8.3810000000000002
-4523.59999999718,8.3789999999999996
-4523.4999999971797,8.3789999999999996
-4523.3999999971702,8.3789999999999996
-4523.2999999971698,8.3810000000000002
-4523.1999999971704,8.3759999999999994
-4523.09999999717,8.3789999999999996
-4522.9999999971697,8.3780000000000001
-4522.8999999971702,8.3780000000000001
-4522.7999999971698,8.3740000000000006
-4522.6999999971704,8.3710000000000004
-4522.59999999717,8.3689999999999998
-4522.4999999971697,8.3710000000000004
-4522.3999999971702,8.3770000000000007
-4522.2999999971698,8.3840000000000003
-4522.1999999971704,8.3840000000000003
-4522.09999999717,8.3960000000000008
-4521.9999999971697,8.3949999999999996
-4521.8999999971702,8.3989999999999991
-4521.7999999971698,8.4009999999999998
-4521.6999999971704,8.4079999999999995
-4521.59999999717,8.42
-4521.4999999971697,8.4269999999999996
-4521.3999999971702,8.4309999999999992
-4521.2999999971698,8.4429999999999996
-4521.1999999971704,8.4529999999999994
-4521.09999999717,8.4710000000000001
-4520.9999999971697,8.5
-4520.8999999971702,8.5269999999999992
-4520.7999999971698,8.5449999999999999
-4520.6999999971604,8.5579999999999998
-4520.59999999716,8.5709999999999997
-4520.4999999971596,8.58
-4520.3999999971602,8.5890000000000004
-4520.2999999971598,8.5909999999999993
-4520.1999999971604,8.6
-4520.09999999716,8.6150000000000002
-4519.9999999971596,8.625
-4519.8999999971602,8.6349999999999998
-4519.7999999971598,8.6430000000000007
-4519.6999999971604,8.6470000000000002
-4519.59999999716,8.6519999999999992
-4519.4999999971596,8.6539999999999999
-4519.3999999971602,8.657
-4519.2999999971598,8.6590000000000007
-4519.1999999971604,8.6579999999999995
-4519.09999999716,8.6669999999999998
-4518.9999999971596,8.6750000000000007
-4518.8999999971602,8.68
-4518.7999999971598,8.6829999999999998
-4518.6999999971604,8.6869999999999994
-4518.59999999716,8.69
-4518.4999999971596,8.6910000000000007
-4518.3999999971602,8.6940000000000008
-4518.2999999971598,8.6959999999999997
-4518.1999999971604,8.6980000000000004
-4518.09999999716,8.6989999999999998
-4517.9999999971596,8.6969999999999992
-4517.8999999971502,8.6880000000000006
-4517.7999999971498,8.6850000000000005
-4517.6999999971504,8.6839999999999993
-4517.59999999715,8.68
-4517.4999999971496,8.6820000000000004
-4517.3999999971502,8.6839999999999993
-4517.2999999971498,8.6869999999999994
-4517.1999999971504,8.69
-4517.09999999715,8.6929999999999996
-4516.9999999971496,8.6980000000000004
-4516.8999999971502,8.7050000000000001
-4516.7999999971498,8.7070000000000007
-4516.6999999971504,8.7089999999999996
-4516.59999999715,8.7119999999999997
-4516.4999999971496,8.7119999999999997
-4516.3999999971502,8.7140000000000004
-4516.2999999971498,8.7159999999999993
-4516.1999999971504,8.7140000000000004
-4516.09999999715,8.7110000000000003
-4515.9999999971496,8.7100000000000009
-4515.8999999971502,8.7100000000000009
-4515.7999999971498,8.7100000000000009
-4515.6999999971504,8.7110000000000003
-4515.59999999715,8.7119999999999997
-4515.4999999971496,8.7149999999999999
-4515.3999999971502,8.718
-4515.2999999971498,8.7170000000000005
-4515.1999999971404,8.718
-4515.09999999714,8.7219999999999995
-4514.9999999971396,8.7249999999999996
-4514.8999999971402,8.7279999999999998
-4514.7999999971398,8.73
-4514.6999999971404,8.7330000000000005
-4514.59999999714,8.734
-4514.4999999971396,8.7349999999999994
-4514.3999999971402,8.7349999999999994
-4514.2999999971398,8.734
-4514.1999999971404,8.7349999999999994
-4514.09999999714,8.7360000000000007
-4513.9999999971396,8.7379999999999995
-4513.8999999971402,8.7390000000000008
-4513.7999999971398,8.7439999999999998
-4513.6999999971404,8.7449999999999992
-4513.59999999714,8.7460000000000004
-4513.4999999971396,8.7469999999999999
-4513.3999999971402,8.7469999999999999
-4513.2999999971398,8.7469999999999999
-4513.1999999971404,8.7469999999999999
-4513.09999999714,8.7469999999999999
-4512.9999999971396,8.7469999999999999
-4512.8999999971402,8.7469999999999999
-4512.7999999971398,8.7479999999999993
-4512.6999999971404,8.7479999999999993
-4512.59999999714,8.7479999999999993
-4512.4999999971396,8.7530000000000001
-4512.3999999971302,8.7509999999999994
-4512.2999999971298,8.7479999999999993
-4512.1999999971304,8.7460000000000004
-4512.09999999713,8.7439999999999998
-4511.9999999971296,8.7409999999999997
-4511.8999999971302,8.7390000000000008
-4511.7999999971298,8.7370000000000001
-4511.6999999971304,8.734
-4511.59999999713,8.7319999999999993
-4511.4999999971296,8.73
-4511.3999999971302,8.7289999999999992
-4511.2999999971298,8.7270000000000003
-4511.1999999971304,8.7249999999999996
-4511.09999999713,8.7240000000000002
-4510.9999999971296,8.7230000000000008
-4510.8999999971302,8.7219999999999995
-4510.7999999971298,8.7210000000000001
-4510.6999999971304,8.7200000000000006
-4510.59999999713,8.7200000000000006
-4510.4999999971296,8.7200000000000006
-4510.3999999971302,8.7200000000000006
-4510.2999999971298,8.7189999999999994
-4510.1999999971304,8.7200000000000006
-4510.09999999713,8.7200000000000006
-4509.9999999971296,8.7210000000000001
-4509.8999999971302,8.7210000000000001
-4509.7999999971298,8.7230000000000008
-4509.6999999971204,8.7230000000000008
-4509.59999999712,8.7240000000000002
-4509.4999999971196,8.7249999999999996
-4509.3999999971202,8.7270000000000003
-4509.2999999971198,8.7289999999999992
-4509.1999999971204,8.7309999999999999
-4509.09999999712,8.7330000000000005
-4508.9999999971196,8.7360000000000007
-4508.8999999971202,8.7390000000000008
-4508.7999999971198,8.7420000000000009
-4508.6999999971204,8.7439999999999998
-4508.59999999712,8.7469999999999999
-4508.4999999971196,8.7509999999999994
-4508.3999999971202,8.7539999999999996
-4508.2999999971198,8.7569999999999997
-4508.1999999971204,8.76
-4508.09999999712,8.7669999999999995
-4507.9999999971196,8.7710000000000008
-4507.8999999971202,8.7729999999999997
-4507.7999999971198,8.7759999999999998
-4507.6999999971204,8.7780000000000005
-4507.59999999712,8.7810000000000006
-4507.4999999971196,8.782
-4507.3999999971202,8.7810000000000006
-4507.2999999971198,8.7810000000000006
-4507.1999999971204,8.7769999999999992
-4507.09999999712,8.7720000000000002
-4506.9999999971196,8.77
-4506.8999999971102,8.7669999999999995
-4506.7999999971098,8.76
-4506.6999999971104,8.7539999999999996
-4506.59999999711,8.7469999999999999
-4506.4999999971096,8.7430000000000003
-4506.3999999971102,8.7349999999999994
-4506.2999999971098,8.73
-4506.1999999971104,8.7249999999999996
-4506.09999999711,8.7240000000000002
-4505.9999999971096,8.7249999999999996
-4505.8999999971102,8.73
-4505.7999999971098,8.7189999999999994
-4505.6999999971104,8.7080000000000002
-4505.59999999711,8.6989999999999998
-4505.4999999971096,8.6940000000000008
-4505.3999999971102,8.6890000000000001
-4505.2999999971098,8.6809999999999992
-4505.1999999971104,8.68
-4505.09999999711,8.673
-4504.9999999971096,8.6720000000000006
-4504.8999999971102,8.67
-4504.7999999971098,8.6669999999999998
-4504.6999999971104,8.6609999999999996
-4504.59999999711,8.6579999999999995
-4504.4999999971096,8.6539999999999999
-4504.3999999971102,8.6549999999999994
-4504.2999999971098,8.6470000000000002
-4504.1999999971003,8.6460000000000008
-4504.0999999971,8.64
-4503.9999999970996,8.6389999999999993
-4503.8999999971002,8.6340000000000003
-4503.7999999970998,8.6340000000000003
-4503.6999999971003,8.6359999999999992
-4503.5999999971,8.6280000000000001
-4503.4999999970996,8.6129999999999995
-4503.3999999971002,8.5990000000000002
-4503.2999999970998,8.5850000000000009
-4503.1999999971003,8.5730000000000004
-4503.0999999971,8.5630000000000006
-4502.9999999970996,8.5609999999999999
-4502.8999999971002,8.5459999999999994
-4502.7999999970998,8.5389999999999997
-4502.6999999971003,8.532
-4502.5999999971,8.5259999999999998
-4502.4999999970996,8.5180000000000007
-4502.3999999971002,8.5090000000000003
-4502.2999999970998,8.5060000000000002
-4502.1999999971003,8.5030000000000001
-4502.0999999971,8.4949999999999992
-4501.9999999970996,8.4930000000000003
-4501.8999999971002,8.4870000000000001
-4501.7999999970998,8.4770000000000003
-4501.6999999971003,8.4770000000000003
-4501.5999999971,8.4670000000000005
-4501.4999999970996,8.4610000000000003
-4501.3999999970902,8.4550000000000001
-4501.2999999970898,8.452
-4501.1999999970903,8.4559999999999995
-4501.09999999709,8.4499999999999993
-4500.9999999970896,8.4459999999999997
-4500.8999999970902,8.4410000000000007
-4500.7999999970898,8.4309999999999992
-4500.6999999970903,8.4280000000000008
-4500.59999999709,8.4169999999999998
-4500.4999999970896,8.4130000000000003
-4500.3999999970902,8.4060000000000006
-4500.2999999970898,8.3989999999999991
-4500.1999999970903,8.3970000000000002
-4500.09999999709,8.3889999999999993
-4499.9999999970896,8.3819999999999997
-4499.8999999970902,8.3800000000000008
-4499.7999999970898,8.3740000000000006
-4499.6999999970903,8.3689999999999998
-4499.59999999709,8.3629999999999995
-4499.4999999970896,8.359
-4499.3999999970902,8.3529999999999998
-4499.2999999970898,8.3529999999999998
-4499.1999999970903,8.3450000000000006
-4499.09999999709,8.3460000000000001
-4498.9999999970896,8.34
-4498.8999999970902,8.3339999999999996
-4498.7999999970898,8.327
-4498.6999999970803,8.3249999999999993
-4498.59999999708,8.3190000000000008
-4498.4999999970796,8.3149999999999995
-4498.3999999970802,8.3079999999999998
-4498.2999999970798,8.3040000000000003
-4498.1999999970803,8.2940000000000005
-4498.09999999708,8.2899999999999991
-4497.9999999970796,8.2799999999999994
-4497.8999999970802,8.2729999999999997
-4497.7999999970798,8.2669999999999995
-4497.6999999970803,8.2690000000000001
-4497.59999999708,8.2769999999999992
-4497.4999999970796,8.2710000000000008
-4497.3999999970802,8.2680000000000007
-4497.2999999970798,8.2690000000000001
-4497.1999999970803,8.2710000000000008
-4497.09999999708,8.2629999999999999
-4496.9999999970796,8.2620000000000005
-4496.8999999970802,8.2560000000000002
-4496.7999999970798,8.2479999999999993
-4496.6999999970803,8.2449999999999992
-4496.59999999708,8.2360000000000007
-4496.4999999970796,8.2379999999999995
-4496.3999999970802,8.23
-4496.2999999970798,8.2309999999999999
-4496.1999999970803,8.2319999999999993
-4496.09999999708,8.2219999999999995
-4495.9999999970796,8.2159999999999993
-4495.8999999970702,8.2230000000000008
-4495.7999999970698,8.2149999999999999
-4495.6999999970703,8.2189999999999994
-4495.59999999707,8.2260000000000009
-4495.4999999970696,8.2170000000000005
-4495.3999999970702,8.2050000000000001
-4495.2999999970698,8.2059999999999995
-4495.1999999970703,8.2140000000000004
-4495.09999999707,8.2089999999999996
-4494.9999999970696,8.1989999999999998
-4494.8999999970702,8.1950000000000003
-4494.7999999970698,8.1989999999999998
-4494.6999999970703,8.1869999999999994
-4494.59999999707,8.173
-4494.4999999970696,8.1739999999999995
-4494.3999999970702,8.17
-4494.2999999970698,8.1609999999999996
-4494.1999999970703,8.1539999999999999
-4494.09999999707,8.1530000000000005
-4493.9999999970696,8.1479999999999997
-4493.8999999970702,8.1509999999999998
-4493.7999999970698,8.1470000000000002
-4493.6999999970703,8.1419999999999995
-4493.59999999707,8.1349999999999998
-4493.4999999970696,8.1310000000000002
-4493.3999999970702,8.1329999999999991
-4493.2999999970698,8.1310000000000002
-4493.1999999970603,8.1270000000000007
-4493.09999999706,8.1210000000000004
-4492.9999999970596,8.1159999999999997
-4492.8999999970601,8.1189999999999998
-4492.7999999970598,8.1129999999999995
-4492.6999999970603,8.1170000000000009
-4492.59999999706,8.1069999999999993
-4492.4999999970596,8.1129999999999995
-4492.3999999970601,8.1080000000000005
-4492.2999999970598,8.1120000000000001
-4492.1999999970603,8.1029999999999998
-4492.09999999706,8.1080000000000005
-4491.9999999970596,8.1020000000000003
-4491.8999999970601,8.1029999999999998
-4491.7999999970598,8.1020000000000003
-4491.6999999970603,8.1039999999999992
